tree_id,sentence,has_trace,n_deps,final_labels_str
55,what else goes up in the air?,True,1,MQ_SUBJ
56,do you want it?,False,0,NONE
57,here you go.,False,0,NONE
58,"oh, it's a bird.",False,0,NONE
59,"hi, bird.",False,0,NONE
60,"hi, bird, you have a pretty yellow mouth.",False,0,NONE
61,oh.,False,0,NONE
62,what does the bird eat?,True,1,MQ_OBJ
63,what does the bird eat?,True,1,MQ_OBJ
64,"oh, he gave me a kiss.",False,0,NONE
65,and a hug.,False,0,NONE
66,what do you think the birdie would like *PRO* to eat?,True,1,EQ_OBJ
67,"oh, we have a birdie in your poem.",False,0,NONE
68,what does that birdie eat?,True,1,MQ_OBJ
69,there are his eyes.,False,0,NONE
70,there are his eyes.,False,0,NONE
71,how many?,False,0,NONE
72,two eyes.,False,0,NONE
73,"one, two.",False,0,NONE
74,there's his nose.,False,0,NONE
75,"oh, you put your hand right in his mouth.",False,0,NONE
76,is he trying to eat the sofa?,False,0,NONE
77,that would make a very strange breakfast for a bird.,False,0,NONE
78,good morning.,False,0,NONE
79,what do you think this is?,True,1,EQ_OBJ
80,I don't even know.,False,0,NONE
81,"oh, what just happened?",True,1,MQ_SUBJ
82,what just happened?,True,1,MQ_SUBJ
83,do you think your dolly would like to see the bird?,False,0,NONE
84,she's over in the stroller.,False,0,NONE
85,bring her over.,False,0,NONE
86,there she is.,False,0,NONE
87,hmm?,False,0,NONE
88,you putting the baby in?,False,0,NONE
89,aren't you going to bring her over to see the bird?,True,1,MQ_POLAR
90,run away.,False,0,NONE
91,we can play tag around the house for hours.,False,0,NONE
92,I bet.,False,0,NONE
93,you bet?,False,0,NONE
94,Child.,False,0,NONE
95,"oh, what's that?",True,1,MQ_SUBJ
96,"that's right, baby and mommy.",False,0,NONE
97,"oh, show Investigator?",False,0,NONE
98,whose baby is that?,True,1,MQ_OBJ
99,who is that?,True,1,MQ_OBJ
100,"no, who's that?",True,1,MQ_OBJ
101,"what baby is that, what's that baby's name?",True,2,MQ_OBJ
102,that's Baba.,False,0,NONE
103,but what's the baby's name?,True,1,EQ_OBJ
104,"that's right, that's you.",False,0,NONE
105,what are you doing?,True,1,MQ_OBJ
106,you're in the juice.,False,0,NONE
107,you're in the juice.,False,0,NONE
108,what's this?,True,1,MQ_OBJ
109,"yeah, that's a bird.",False,0,NONE
110,is it really a red bird?,False,0,NONE
111,"that one isn't very, but that's a female cardinal.",False,0,NONE
112,and there have been a pair of them that are trying to find a,True,1,RC_SUBJ
113,"and that poor bird thinks, I think, that our porch would be a good",False,0,NONE
114,uh oh.,False,0,NONE
115,"yeah, they don't have baby birds yet but I think that they're",False,0,NONE
116,which one is that?,True,1,MQ_OBJ
117,that's not the baby.,False,0,NONE
118,do you know which one that is?,True,1,EQ_ADJUNCT
119,I think it's the mommy.,False,0,NONE
120,the daddy's the one that's bright red all over.,True,1,RC_SUBJ
121,I don't see him this morning.,False,0,NONE
122,what's on?,True,1,MQ_SUBJ
123,that light is on?,False,0,NONE
124,"yes, your poem book has pictures of birds, that has a picture of a",False,0,NONE
125,only the daddy cardinal.,False,0,NONE
126,"poor bird, he's going to knock himself out.",False,0,NONE
127,I thought that I'd scare her away.,False,0,NONE
128,that's really strange.,False,0,NONE
129,there's no tree on the porch or anything like that.,False,0,NONE
130,"no, no.",False,0,NONE
131,but she cann't get in.,False,0,NONE
132,"that bird wants to come inside, Child.",False,0,NONE
133,do you think we should let the birdie come inside?,False,0,NONE
134,"uh, oh.",False,0,NONE
135,he could have something *NULL* to eat?,True,1,RC_OBJ
136,and the birdie would eat?,False,0,NONE
137,what would you give the birdie *NULL* to eat?,True,2,MQ_ADJUNCT;RC_OBJ
138,a bone?,False,0,NONE
139,that's what Stripey likes.,True,1,EQ_OBJ
140,I don't know if that's what birds like.,True,2,EQ_OBJ;EQ_POLAR
141,I think the bird would rather have berries and seeds.,False,0,NONE
142,yeah.,False,0,NONE
143,maybe peanut butter.,False,0,NONE
144,maybe a peanut butter sandwich.,False,0,NONE
145,we don't know about that one.,False,0,NONE
146,you want to let the birdie in?,False,0,NONE
147,I don't think the birdie would be very happy in here.,False,0,NONE
148,"it would make you happy, I think to let the",False,0,NONE
149,Big Bird?,False,0,NONE
150,where do you see Big Bird?,True,1,MQ_ADJUNCT
151,on the tv.,False,0,NONE
152,ah.,False,0,NONE
153,he's eating my leg.,False,0,NONE
154,ah.,False,0,NONE
155,what's that bird doing?,True,1,MQ_OBJ
156,and down came a blackbird and nibbled off her,False,0,NONE
157,"nose, that's right.",False,0,NONE
158,"oh, a bird is going to nip off my nose.",False,0,NONE
159,oh no.,False,0,NONE
160,he's nipping off your nose and Investigator's nose.,False,0,NONE
161,oh.,False,0,NONE
162,what's the bird eating?,True,1,MQ_OBJ
163,what's the bird eating?,True,1,MQ_OBJ
164,"must be a very hungry bird, must be very hungry.",False,0,NONE
165,did you yawn?,False,0,NONE
166,did you yawn?,False,0,NONE
167,are you sleepy?,False,0,NONE
168,are you going to close your eyes and go to sleep like a little baby?,False,0,NONE
169,your eyes are closed.,False,0,NONE
170,"this is New Investigator, that's right.",False,0,NONE
171,green.,False,0,NONE
172,that's green.,False,0,NONE
173,color.,False,0,NONE
174,that's green.,False,0,NONE
175,what color's that?,True,1,MQ_OBJ
176,yellow.,False,0,NONE
177,like Investigator's sweatshirt.,False,0,NONE
178,her sweater.,False,0,NONE
179,what is that?,True,1,MQ_OBJ
180,"oh, her poems book.",False,0,NONE
181,that's one of the great hits of this particular week.,False,0,NONE
182,"what is that, Susanna?",True,1,MQ_OBJ
183,it's something *NULL* you eat for breakfast.,True,1,RC_OBJ
184,egg.,False,0,NONE
185,that's what little birdies come out of.,True,1,EQ_OBJ
186,they're not what?,False,0,NONE
187,"that's right, Baba.",False,0,NONE
188,what about chickens?,False,0,NONE
189,they come out of eggs.,False,0,NONE
190,whoo.,False,0,NONE
191,"it's for you, that's for you.",False,0,NONE
192,"yeah, Investigator brought it for you.",False,0,NONE
193,these are usually for littler kids but,False,0,NONE
194,oh!,False,0,NONE
195,what kind of bird?,False,0,NONE
196,duckie.,False,0,NONE
197,that's right.,False,0,NONE
198,what is that?,True,1,MQ_OBJ
199,those are for little kids.,False,0,NONE
200,"that's right, they all kind of, ah!",False,0,NONE
201,"with his trunk, with his nose, waves it around.",False,0,NONE
202,ah.,False,0,NONE
203,"hello, Mr.",False,0,NONE
204,"duck, how are you today?",True,1,MQ_ADJUNCT
205,go in the water?,False,0,NONE
206,swim in the water?,False,0,NONE
207,what else swims in the water?,True,1,MQ_SUBJ
208,what else swims in the water?,True,1,MQ_SUBJ
209,"oh, the chicken caught the duck.",False,0,NONE
210,"run away, run away.",False,0,NONE
211,"run away, run away!",False,0,NONE
212,eat this?,False,0,NONE
213,"what's, who's going To eat?",True,1,MQ_SUBJ
214,the duck is eating the stroller?,False,0,NONE
215,oh no.,False,0,NONE
216,what just happened?,True,1,MQ_SUBJ
217,what is that?,True,1,MQ_OBJ
218,here's the duck.,False,0,NONE
219,there goes the stroller.,False,0,NONE
220,do you know what this is?,True,1,EQ_OBJ
221,do you know what that part is?,True,1,EQ_OBJ
222,it's an eye.,False,0,NONE
223,you're bouncing.,False,0,NONE
224,"yeah, you hit your chin, I saw.",False,0,NONE
225,what are you doing?,True,1,MQ_OBJ
226,what are you doing?,True,1,MQ_OBJ
227,what are you doing?,True,1,MQ_OBJ
228,you're not going to say.,False,0,NONE
229,you're not going to say?,False,0,NONE
230,the duck came over to visit me.,False,0,NONE
231,it's yours?,False,0,NONE
232,yours?,False,0,NONE
233,your duckie?,False,0,NONE
234,the duck.,False,0,NONE
235,"they make funny squeaky noises, don't they?",False,0,NONE
236,what happened to the duck?,True,1,MQ_SUBJ
237,"he fell down, boom.",False,0,NONE
238,"telephone, I'll be right back.",False,0,NONE
239,I think there's even another squeaky one.,False,0,NONE
240,"yes, you have one of those, we have one just like that.",False,0,NONE
241,really?,False,0,NONE
242,upstairs from when you were a baby.,True,1,EQ_ADJUNCT
243,except yours is a different color.,False,0,NONE
244,remember that?,False,0,NONE
245,what color is yours?,True,1,MQ_OBJ
246,green.,False,0,NONE
247,green hedgehog?,False,0,NONE
248,or whatever it is.,True,1,EQ_OBJ
249,or whatever it is.,True,1,EQ_OBJ
250,I think they're hedgehogs.,False,0,NONE
251,what color is this one?,True,1,MQ_OBJ
252,orange.,False,0,NONE
253,that's right.,False,0,NONE
254,hmm?,False,0,NONE
255,boon?,False,0,NONE
256,what does that mean?,True,1,MQ_OBJ
257,it squeaks.,False,0,NONE
258,"like your orange balloon, that's right.",False,0,NONE
259,do you like books?,False,0,NONE
260,yeah?,False,0,NONE
261,book.,False,0,NONE
262,oh!,False,0,NONE
263,what's that?,True,1,MQ_OBJ
264,a big bird *NULL* called an eagle.,True,1,RC_SUBJ
265,what's that?,True,1,MQ_OBJ
266,"yeah, Tot Time has one, it's a guitar.",False,0,NONE
267,you know what those are.,True,1,EQ_OBJ
268,it's a hamburger.,False,0,NONE
269,and a hot dog.,False,0,NONE
270,what's that?,True,1,MQ_OBJ
271,a pumpkin.,False,0,NONE
272,"that's right, at Halloween the children come knock on the door.",False,0,NONE
273,what else do they do?,True,1,MQ_OBJ
274,"oh, they go ding dong.",False,0,NONE
275,mm hmm.,False,0,NONE
276,it's a hose.,False,0,NONE
277,it's green and water comes splashing out.,False,0,NONE
278,squirting out the end.,False,0,NONE
279,"yeah, your grandma has a hose.",False,0,NONE
280,so do we actually but you haven't seen it in a long time.,False,0,NONE
281,"what else happens at Halloween, can you tell Investigator?",True,1,EQ_SUBJ
282,the children knock on the door.,False,0,NONE
283,what happens?,True,1,MQ_SUBJ
284,then what happens?,True,1,MQ_SUBJ
285,or they push the doorbell.,False,0,NONE
286,ding dong.,False,0,NONE
287,they go trick or treat.,False,0,NONE
288,and I go to the door.,False,0,NONE
289,or you go to the door.,False,0,NONE
290,that's a guitar.,False,0,NONE
291,they have guitars at Tot Time.,False,0,NONE
292,came and played a guitar at Tot Time.,False,0,NONE
293,and you danced.,False,0,NONE
294,let's see what other pictures there are in here.,True,1,EQ_OBJ
295,"oh, look, clothes.",False,0,NONE
296,boots.,False,0,NONE
297,what's that?,True,1,MQ_OBJ
298,Carleton carries an umbrella.,False,0,NONE
299,more boots.,False,0,NONE
300,two boots *NULL* cowboys wear.,True,1,RC_OBJ
301,what are those?,True,1,MQ_OBJ
302,what are those?,True,1,MQ_OBJ
303,socks.,False,0,NONE
304,do you have any socks on?,False,0,NONE
305,show Investigator your socks?,False,0,NONE
306,blue socks.,False,0,NONE
307,"oh, blue socks.",False,0,NONE
308,"which are these, old socks or new socks?",True,1,MQ_OBJ
309,too hard.,False,0,NONE
310,look.,False,0,NONE
311,there you go.,False,0,NONE
312,there's a cardinal.,False,0,NONE
313,it's another kind of bird *NULL* called a meadowlark.,True,1,RC_SUBJ
314,that's a bird too.,False,0,NONE
315,what's that?,True,1,MQ_OBJ
316,"fly, butterfly.",False,0,NONE
317,ummhm?,False,0,NONE
318,what's that?,True,1,MQ_OBJ
319,it's a chair.,False,0,NONE
320,what do you do with a chair?,True,1,MQ_OBJ
321,"you sit down, that's right.",False,0,NONE
322,what is that?,True,1,MQ_OBJ
323,a phone.,False,0,NONE
324,who do you like to call on the phone?,True,1,MQ_OBJ
325,to call me?,False,0,NONE
326,that's a guitar.,False,0,NONE
327,"that's right, there's a guitar here and a guitar there.",False,0,NONE
328,they're the same.,False,0,NONE
329,hmm.,False,0,NONE
330,we have scissors upstairs.,False,0,NONE
331,Sara has scissors too.,False,0,NONE
332,"well, this Investigator might have scissors but four year old Sara",False,0,NONE
333,mm hmm?,False,0,NONE
334,what's that?,True,1,MQ_OBJ
335,"a light, flashlight.",False,0,NONE
336,you have one too.,False,0,NONE
337,what are they?,True,1,MQ_OBJ
338,mmm?,False,0,NONE
339,"yeah, daddy usually gets those.",False,0,NONE
340,and puts them in the flashlight.,False,0,NONE
341,what else do we put batteries in?,True,1,MQ_OBJ
342,the tape player.,False,0,NONE
343,it uses batteries at an amazing rate.,False,0,NONE
344,a big plane.,False,0,NONE
345,and a little plane.,False,0,NONE
346,a blimp.,False,0,NONE
347,you've never seen one.,False,0,NONE
348,it's a kind of a plane.,False,0,NONE
349,do you know what that is?,True,1,EQ_ADJUNCT
350,"well, it's like a plane.",False,0,NONE
351,daddy just showed you one of those up in the sky this weekend.,False,0,NONE
352,yeah.,False,0,NONE
353,do you remember what it was?,True,1,EQ_OBJ
354,it was very loud.,False,0,NONE
355,it came very close.,False,0,NONE
356,it's a helicopter.,False,0,NONE
357,what about Tot Time?,False,0,NONE
358,"yes, there's a toy",False,0,NONE
359,boat.,False,0,NONE
360,that's the sail.,False,0,NONE
361,uhhuh?,False,0,NONE
362,what's that?,True,1,MQ_OBJ
363,"is that a little, is that a Baba?",False,0,NONE
364,in the boat?,False,0,NONE
365,sailing the boat in the water?,False,0,NONE
366,what color is the sail?,True,1,MQ_OBJ
367,green and,False,0,NONE
368,with stripes.,False,0,NONE
369,it's a red canoe.,False,0,NONE
370,a red boat.,False,0,NONE
371,blue boat!,False,0,NONE
372,a blue boat too?,False,0,NONE
373,big boat.,False,0,NONE
374,what's that?,True,1,MQ_OBJ
375,that's a buoy.,False,0,NONE
376,"it's a marker, it tells the boats where to go.",True,1,EQ_ADJUNCT
377,like traffic signs tell cars where they can go and where they cann't,True,2,EQ_ADJUNCT
378,that tells boats where they can go.,True,1,EQ_ADJUNCT
379,because you cann't see any roads when you're out on the ocean.,True,1,EQ_ADJUNCT
380,"squeak, squeak.",False,0,NONE
381,you can make all of them squeak at the same time that way.,False,0,NONE
382,yes.,False,0,NONE
383,what is that?,True,1,MQ_ADJUNCT
384,"it's a big one, a big what?",False,0,NONE
385,"a big fly, a butterfly.",False,0,NONE
386,looks like a,False,0,NONE
387,yeah.,False,0,NONE
388,it's a moth.,False,0,NONE
389,uhhuh.,False,0,NONE
390,that's a moth.,False,0,NONE
391,it's like a butterfly.,False,0,NONE
392,do you know what this is?,True,1,EQ_OBJ
393,"this is the bee hive, where are the bees?",True,1,MQ_OBJ
394,hidden away where nobody'd be.,True,1,EQ_ADJUNCT
395,watch and you'll see them come out of the hive.,False,0,NONE
396,"one, two, three, four, five.",False,0,NONE
397,bzz.,False,0,NONE
398,all fly away.,False,0,NONE
399,"three, that's right, there are three animals.",False,0,NONE
400,"that's right, there are three.",False,0,NONE
401,"yes, you have one like that upstairs.",False,0,NONE
402,"what, oof?",False,0,NONE
403,"Child, that's not a dog.",False,0,NONE
404,what kind of noise do hedgehogs make besides squeaks?,True,1,MQ_OBJ
405,you tell me!,False,0,NONE
406,do you know what a duck says?,True,1,EQ_OBJ
407,"Child, there's a duck on your head.",False,0,NONE
408,"Child, there's a duck on your head.",False,0,NONE
409,there's a duck on your head.,False,0,NONE
410,there's a duck on your head.,False,0,NONE
411,"duck is flying, duck in the air, round and around.",False,0,NONE
412,"it's going to land on your head, I think.",False,0,NONE
413,here it comes.,False,0,NONE
414,"oh, he's on the floor.",False,0,NONE
415,fell down.,False,0,NONE
416,he fell down.,False,0,NONE
417,here's another red bird.,False,0,NONE
418,"that's right, there's another red bird.",False,0,NONE
419,do you know what kind of bird that is?,True,1,EQ_OBJ
420,"a jay, that's right.",False,0,NONE
421,um hmm?,False,0,NONE
422,it's a jay.,False,0,NONE
423,a robin.,False,0,NONE
424,that's right.,False,0,NONE
425,they all fly in the air.,False,0,NONE
426,"up, up.",False,0,NONE
427,"up, up.",False,0,NONE
428,where do you want him to go now?,True,1,MQ_ADJUNCT
429,on your head?,False,0,NONE
430,it's coming closer and closer and closer and closer.,False,0,NONE
431,there's a duck on your head.,False,0,NONE
432,what's the elephant doing?,True,1,MQ_OBJ
433,he's up?,False,0,NONE
434,you want the elephant on your head?,False,0,NONE
435,"wouldn't that feel bad, isn't an elephant very heavy?",False,0,NONE
436,isn't he heavy?,False,0,NONE
437,you could bring some of your books to show Investigator.,False,0,NONE
438,or you could finally write with that pen.,False,0,NONE
439,um hmm.,False,0,NONE
440,it's not mine but I have pens.,False,0,NONE
441,what's that?,True,1,MQ_OBJ
442,you made a dot.,False,0,NONE
443,whoops.,False,0,NONE
444,what are you doing down there?,True,1,MQ_OBJ
445,trying to stand on your head!,False,0,NONE
446,"one of these days you're going to go right over in a somersault, Child.",False,0,NONE
447,upside down.,False,0,NONE
448,upside down on the floor.,False,0,NONE
449,yeah.,False,0,NONE
450,up?,False,0,NONE
451,you're as down as you can get.,False,0,NONE
452,you want to be up?,False,0,NONE
453,up please?,False,0,NONE
454,help?,False,0,NONE
455,help.,False,0,NONE
456,"you're a big girl, you can get up by yourself anywhere.",False,0,NONE
457,more places than I can.,False,0,NONE
458,do you want to get some books?,False,0,NONE
459,you have books downstairs in the tv room.,False,0,NONE
460,or upstairs.,False,0,NONE
461,do you want to bring a book?,False,0,NONE
462,ok,False,0,NONE
463,go pick a book.,False,0,NONE
464,will you bring it back down?,False,0,NONE
465,to show it to Investigator?,False,0,NONE
466,ok.,False,0,NONE
467,the New Investigator.,False,0,NONE
468,"I think your new, your newest book is downstairs.",False,0,NONE
469,you think it's upstairs?,False,0,NONE
470,I think it's downstairs.,False,0,NONE
471,you can go look.,False,0,NONE
472,we'll soon find out.,False,0,NONE
473,"we'll soon find out, I 'm going to go see.",False,0,NONE
474,here's your newest book.,False,0,NONE
475,there's the poem book.,False,0,NONE
476,there's the poems book.,False,0,NONE
477,that's heavy.,False,0,NONE
478,that's your biggest book.,False,0,NONE
479,"that's the newest new book, that's right.",False,0,NONE
480,we haven't even read that yet.,False,0,NONE
481,because that's a hard book.,False,0,NONE
482,that's a hard book.,False,0,NONE
483,what book would you like to look at?,True,1,MQ_OBJ
484,all of them.,False,0,NONE
485,"all of them, please, all at once.",False,0,NONE
486,abc's.,False,0,NONE
487,"you have two abc's, that's right.",False,0,NONE
488,"one, two.",False,0,NONE
489,two books?,False,0,NONE
490,you have a lot more than two.,False,0,NONE
491,you have a lot more than two.,False,0,NONE
492,why don't you pick a book *NULL* you'd like to show Investigator?,True,2,MQ_OBJ;RC_OBJ
493,we can all look.,False,0,NONE
494,you're getting to see all her books.,False,0,NONE
495,you're showing Investigator all your books.,False,0,NONE
496,at the same time.,False,0,NONE
497,why do children need blocks when,False,0,NONE
498,you can do the same thing.,False,0,NONE
499,you can do the same thing.,False,0,NONE
500,are they getting heavy?,False,0,NONE
501,you're carrying too many.,False,0,NONE
502,heavy?,False,0,NONE
503,it's hard to carry too many all at once.,False,0,NONE
504,it's for two at once.,False,0,NONE
505,"yes, sweetie.",False,0,NONE
506,"that's right, that's the grandma book.",False,0,NONE
507,it's been hard work.,False,0,NONE
508,two.,False,0,NONE
509,you've got a lot more than two.,False,0,NONE
510,two?,False,0,NONE
511,two in a shoe.,False,0,NONE
512,that's what it is.,True,1,EQ_OBJ
513,one.,False,0,NONE
514,one in the sun.,False,0,NONE
515,two.,False,0,NONE
516,two in a shoe.,False,0,NONE
517,three.,False,0,NONE
518,three in a tree.,False,0,NONE
519,this is the Counting with cats book.,False,0,NONE
520,do you want to look at the.,False,0,NONE
521,"let's see, where's the book about eating lunch?",True,1,MQ_ADJUNCT
522,you brought that upstairs.,False,0,NONE
523,I thought this was the one *NULL* you were talking about.,True,1,RC_OBJ
524,what a good lunch.,False,0,NONE
525,are you more interested in the babies?,False,0,NONE
526,yeah.,False,0,NONE
527,are you bigger than them or littler than them?,False,0,NONE
528,tops and diapers.,False,0,NONE
529,they're wearing tops and diapers.,False,0,NONE
530,what are you wearing?,True,1,MQ_OBJ
531,you wear diapers?,False,0,NONE
532,yeah.,False,0,NONE
533,what else,False,0,NONE
534,hmm?,False,0,NONE
535,diapers for nap.,False,0,NONE
536,"you've gone crazy, you've gone crazy.",False,0,NONE
537,you want to hear yourself?,False,0,NONE
538,lots of red birds.,False,0,NONE
539,there are the red birds.,False,0,NONE
540,Child.,False,0,NONE
541,"we have, she has a tape recorder that she plays all the time, and",True,1,RC_OBJ
542,"oh, ok, yeah.",False,0,NONE
543,which has led to great confusions.,True,1,EQ_SUBJ
544,like now.,False,0,NONE
545,like now.,False,0,NONE
546,that's right.,False,0,NONE
547,that's a tape player.,False,0,NONE
548,New Investigator.,False,0,NONE
549,brought the tape player with her when she came.,True,1,EQ_ADJUNCT
550,you have tapes.,False,0,NONE
551,"she has tapes too, I bet.",False,0,NONE
552,ummhm.,False,0,NONE
553,I only brought one with me today but.,False,0,NONE
554,baby?,False,0,NONE
555,"oh, that's the wild baby.",False,0,NONE
556,"um hmm, there's the baby.",False,0,NONE
557,what happened?,True,1,MQ_SUBJ
558,"he fell down, boom.",False,0,NONE
559,do you think he hurt his nose?,False,0,NONE
560,what's the baby doing?,True,1,MQ_OBJ
561,"boom, everywhere.",False,0,NONE
562,scissors.,False,0,NONE
563,the baby with the scissors.,False,0,NONE
564,what's he doing with them?,True,1,MQ_OBJ
565,cutting his hair.,False,0,NONE
566,cutting his hair short.,False,0,NONE
567,"just, just before that happens his momma said.",False,0,NONE
568,don't use scissors.,False,0,NONE
569,"and there he is, doing all of those things.",False,0,NONE
570,he disappeared one morning when he should have been in bed.,True,1,RC_ADJUNCT
571,she found him sleeping soundly,False,0,NONE
572,in the clock.,False,0,NONE
573,"that's right, there he is in the clock.",False,0,NONE
574,"oh, that's mommy, what's she doing?",True,1,MQ_OBJ
575,"crying, she's sad.",False,0,NONE
576,do you know why?,False,0,NONE
577,she cann't find the baby.,False,0,NONE
578,"oh, there he is!",False,0,NONE
579,do you know what that is?,True,1,EQ_OBJ
580,a wolf.,False,0,NONE
581,he met a wolf.,False,0,NONE
582,but he scared him away.,False,0,NONE
583,he came back home to his mommy.,False,0,NONE
584,"what, what are they doing?",True,1,MQ_OBJ
585,"they're going to go home, you're right.",False,0,NONE
586,after their big adventure.,False,0,NONE
587,she gives him a hug first.,False,0,NONE
588,big hug.,False,0,NONE
589,because she's glad to see him again.,False,0,NONE
590,she was worried about her baby.,False,0,NONE
591,"but he came back, he was fine, he just had an adventure.",False,0,NONE
592,do you know what these are?,True,1,EQ_ADJUNCT
593,those are trees.,False,0,NONE
594,but they don't look like most of the trees in our book because these,False,0,NONE
595,like Christmas trees.,False,0,NONE
596,"like Christmas trees, that's right.",False,0,NONE
597,those are your eggs.,False,0,NONE
598,you going to put your eggs in the house?,False,0,NONE
599,ok.,False,0,NONE
600,every day.,False,0,NONE
601,"everything, every day.",False,0,NONE
602,are there any eggs in the house already?,False,0,NONE
603,yeah.,False,0,NONE
604,"hi, who's that?",True,1,MQ_OBJ
605,like puppets.,False,0,NONE
606,uhhuh.,False,0,NONE
607,"oh, isn't that.",False,0,NONE
608,"oh, on top?",False,0,NONE
609,on his head.,False,0,NONE
610,that's his hair.,False,0,NONE
611,what about Baba?,False,0,NONE
612,she has hair.,False,0,NONE
613,she's standing on top of his head.,False,0,NONE
614,"that's right, it's a car.",False,0,NONE
615,"abac means, um, we have a Saab and a Mazda.",False,0,NONE
616,cars are only Saabs and Mazdas.,False,0,NONE
617,where are they?,True,1,MQ_ADJUNCT
618,where are they?,True,1,MQ_ADJUNCT
619,they're sitting in the car.,False,0,NONE
620,what are they doing?,True,1,MQ_OBJ
621,Riding.,False,0,NONE
622,where's the mommy?,True,1,MQ_ADJUNCT
623,there.,False,0,NONE
624,who's that?,True,1,MQ_OBJ
625,"oh, don't put that in your mouth.",False,0,NONE
626,yuck.,False,0,NONE
627,here's somebody and there's somebody.,False,0,NONE
628,who's that?,True,1,MQ_OBJ
629,the dog.,False,0,NONE
630,who's this?,True,1,MQ_OBJ
631,the Baba?,False,0,NONE
632,does the Baba have a name?,False,0,NONE
633,what's the name?,True,1,MQ_OBJ
634,very strange names.,False,0,NONE
635,it's been about a half an hour.,False,0,NONE
636,how many tape players do you have?,True,1,MQ_OBJ
637,"oh, you have tapes, old raffif and new raffif",False,0,NONE
638,what other tape do you have?,True,1,MQ_OBJ
639,Ernie tape.,False,0,NONE
640,and the red tape.,False,0,NONE
641,Red_Is_Best?,False,0,NONE
642,one of her favorite books,False,0,NONE
643,oh yeah?,False,0,NONE
644,it's called Red_Is_Best.,False,0,NONE
645,is that your favorite color or is pink your favorite color?,False,0,NONE
646,what color do you like best?,True,1,MQ_OBJ
647,what color do you like best?,True,1,MQ_OBJ
648,do you have one *NULL* you like best?,True,1,RC_OBJ
649,yeah?,False,0,NONE
650,what is it?,True,1,MQ_OBJ
651,yellow?,False,0,NONE
652,that's new.,False,0,NONE
653,so for you yellow is best.,False,0,NONE
654,you should have had a yellow cake.,False,0,NONE
655,maybe next year we can move on to a yellow cake.,False,0,NONE
656,here's something yellow.,False,0,NONE
657,"yeah, like your sleep suit is yellow.",False,0,NONE
658,boom.,False,0,NONE
659,you went boom.,False,0,NONE
660,what's that?,True,1,MQ_OBJ
661,flag.,False,0,NONE
662,"you want to see what's in the bag, don't you?",True,1,EQ_OBJ
663,you have a blue flag too.,False,0,NONE
664,boom.,False,0,NONE
665,there's Investigator's bag.,False,0,NONE
666,do you remember she brought her bag last time.,False,0,NONE
667,what do you think is inside?,True,1,EQ_SUBJ
668,what do you think is inside the bag?,True,1,EQ_SUBJ
669,go ahead and look.,False,0,NONE
670,"yeah, go ahead.",False,0,NONE
671,what's in the bag?,True,1,MQ_SUBJ
672,you can open the bag.,False,0,NONE
673,you want to or do you want somebody else to?,False,0,NONE
