tree_id,dep_id,sentence,idx,none_pos,tracekind,family,gap_phrase_label,gap_phrase_base,gap_role,gap_subtype,filler_label,filler_base,construction,final_label,embed_verb
482,0,what is that *NULL* you're making?,2.0,-NONE-ABAR-RC-,T,RC,NP,NP,OBJ,OBJ,WHNP-2-<INANIM>-<PATIENT-V1>,WHNP,RC,RC_OBJ,
482,1,what is that *NULL* you're making?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>,WHNP,MQ,MQ_OBJ,
488,0,it can just be a shape that you think is pretty.,1.0,-NONE-ABAR-RC-,T,RC,NP,NP,SUBJ,SUBJ,WHNP-1-<INANIM>-<SUBJMATT-V1>,WHNP,RC,RC_SUBJ,
501,0,"no, you cann't play the game if you don't play the rubber bands.",,,,POLAR,,,,POLAR,,,EQ,EQ_POLAR,play
517,0,I think there're some old books there that are all torn.,2.0,-NONE-ABAR-RC-,T,RC,NP-3,NP,SUBJ,SUBJ,WHNP-2-<INANIM>-<THEME-V2>,WHNP,RC,RC_SUBJ,
522,0,what kind of school do you go to?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<GOAL-V1>,WHNP,MQ,MQ_OBJ,
523,0,you don't learn how to count at nursery school.,1.0,-NONE-ABAR-RC-,T,RC,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,EQ,EQ_ADJUNCT,learn
527,0,if you can count tell me how many I have up there.,,,,POLAR,,,,POLAR,,,EQ,EQ_POLAR,
527,1,if you can count tell me how many I have up there.,2.0,-NONE-ABAR-RC-,T,RC,NP,NP,OBJ,OBJ,WHNP-2-<INANIM>-<THEME-V3>,WHNP,EQ,EQ_OBJ,tell
534,0,we need something like a shoelace *NULL* to spin it.,1.0,-NONE-ABAR-RC-,T,RC,NP,NP,SUBJ,SUBJ,WHNP-1-<INANIM>-<AGENT-V2>,WHNP,RC,RC_SUBJ,
541,0,how can you tell it's going to stop?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
548,0,what's going up in the sky?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,SUBJ,SUBJ,WHNP-1-<INANIM>-<THEME-V1>,WHNP,MQ,MQ_SUBJ,
560,0,you didn't know where it went.,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,EQ,EQ_ADJUNCT,know
581,0,"no, I don't know what a grabby boat is.",1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>,WHNP,EQ,EQ_OBJ,know
598,0,you have to show me how to do it.,2.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-2,WHADVP,EQ,EQ_ADJUNCT,show
599,0,how do you do it?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
600,0,what do I turn around?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<PATIENT-V1>,WHNP,MQ,MQ_OBJ,
601,0,what do I turn around?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<PATIENT-V1>,WHNP,MQ,MQ_OBJ,
605,0,"well, what do I pull?",1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<PATIENT-V1>,WHNP,MQ,MQ_OBJ,
612,0,why don't you let Paul do it?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
619,0,why don't you turn it now so he can see it?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
626,0,what happened?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,SUBJ,SUBJ,WHNP-1-<INANIM>-<THEME-V1>,WHNP,MQ,MQ_SUBJ,
632,0,"oh, it's a ball when you turn it around.",1.0,-NONE-ABAR-RC-,T,RC,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,EQ,EQ_ADJUNCT,turn
639,0,what can you use for paper?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<THEME-V1>,WHNP,MQ,MQ_OBJ,
641,0,why don't you use the newspaper there on the sewing machine?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
646,0,"no, because next time *NULL* you want to use the paints they would be all",1.0,-NONE-ABAR-RC-,T,RC,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,RC,RC_ADJUNCT,
648,0,why don't you paint the cow?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
652,0,"can drink it, what does that mean?",1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<SUBJMATT-V1>,WHNP,MQ,MQ_OBJ,
655,0,what's a meal?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>,WHNP,MQ,MQ_OBJ,
658,0,what'll you cook?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<PATIENT-V1>,WHNP,MQ,MQ_OBJ,
659,0,what're you cooking?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<PATIENT-V1>,WHNP,MQ,MQ_OBJ,
662,0,so how can that make it black?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
667,0,what tire do you see in the store?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<SUBJMATT-V1>,WHNP,MQ,MQ_OBJ,
668,0,why are you doing that?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
681,0,why did you wash your hands?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
693,0,"yes, if you put it aside and let it dry.",,,,POLAR,,,,POLAR,,,EQ,EQ_POLAR,
702,0,what do you use that for?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<PATIENT-V1>,WHNP,MQ,MQ_OBJ,
703,0,why would your daddy kill a worm?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
704,0,"that was a rubber band that broke, wasn't it?",1.0,-NONE-ABAR-RC-,T,RC,NP,NP,SUBJ,SUBJ,WHNP-1-<INANIM>-<THEME-V1>,WHNP,EQ,EQ_SUBJ,broke
709,0,what would you use a shower for?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>,WHNP,MQ,MQ_OBJ,
719,0,why did you waste your paint?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
733,0,it will dry very quickly if you just leave it there.,,,,POLAR,,,,POLAR,,,EQ,EQ_POLAR,dry
737,0,"well, what are those supposed to be?",1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>,WHNP,MQ,MQ_OBJ,
739,0,what does the windshield wiper do?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<THEME-V1>,WHNP,MQ,MQ_OBJ,
749,0,"oh, is that the way *NULL* you drive it?",1.0,-NONE-ABAR-RC-,T,RC,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,EQ,EQ_ADJUNCT,drive
759,0,what kind of car is this?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>,WHNP,MQ,MQ_OBJ,
783,0,"oh, what're they going to do at camp?",1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<THEME-V1>,WHNP,MQ,MQ_OBJ,
785,0,is that what you said?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<PATIENT-V1>,WHNP,EQ,EQ_OBJ,said
787,0,"oh well, what's the little girl going to have for a toy?",1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<THEME-V1>,WHNP,MQ,MQ_OBJ,
789,0,now what is the little girl going to take to camp for a toy?,1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<PATIENT-V1>,WHNP,MQ,MQ_OBJ,
790,0,"what do you mean, what are you waiting for?",1.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-1-<INANIM>-<PATIENT-V1>,WHNP,MQ,MQ_OBJ,
790,1,"what do you mean, what are you waiting for?",2.0,-NONE-ABAR-WH-,T,WH,NP,NP,OBJ,OBJ,WHNP-2-<INANIM>-<PATIENT-V2>,WHNP,MQ,MQ_OBJ,
804,0,how're you?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
807,0,if I 'm Peter you're Joe.,,,,POLAR,,,,POLAR,,,EQ,EQ_POLAR,
813,0,where're you going?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
824,0,where are we having the picnic?,1.0,-NONE-ABAR-WH-,T,WH,ADVP,ADVP,ADJUNCT,ADJUNCT,WHADVP-1,WHADVP,MQ,MQ_ADJUNCT,
