tree_id,sentence,has_trace,n_deps
101,"Adam, where did you see the boats?",True,1
102,tell Ursula where you went yesterday.,True,1
103,"where were you, Adam?",True,1
104,you don't know?,False,0
105,were you lost?,False,0
106,were you lost?,False,0
107,what is that?,True,1
108,see if it can fly.,True,1
109,what?,False,0
110,that's a duck.,False,0
111,what about the tail?,False,0
112,that's a duck?,False,0
113,in the water?,False,0
114,what does the duck do in the water?,True,1
115,he's swimming.,False,0
116,"oh, on Paul.",False,0
117,it might frighten Paul.,False,0
118,"no, we already have a road.",False,0
119,a street light.,False,0
120,with that.,False,0
121,how can I make a street light?,True,1
122,you show me how and I'll make a street light.,False,0
123,you show me how.,False,0
124,a steam shovel!,False,0
125,I 'm making a street light.,False,0
126,"I don't think we need another one, do we?",False,0
127,mmhm.,False,0
128,yes.,False,0
129,don't you think Robin has to look both ways when he crosses the,True,1
130,you don't?,False,0
131,you have to.,False,0
132,because if you don't look both ways a car might come one way and hit,True,2
133,do I want you to do what?,False,0
134,"no, that's not nice to do.",False,0
135,"you wouldn't want anybody to kick your car, would you?",False,0
136,I don't know.,False,0
137,that's a convertible.,False,0
138,"well, it doesn't seem to have a top.",False,0
139,we only need two in a block.,False,0
140,you didn't tell Ursula where you went yesterday and what else,True,1
141,ducks.,False,0
142,you just said you saw ducks.,False,0
143,what else did you see?,True,1
144,where did you see the ducks?,True,1
145,at the river?,False,0
146,was that a river?,False,0
147,where was the water?,True,1
148,statues.,False,0
149,what else?,False,0
150,pictures.,False,0
151,I know where you went.,True,1
152,did you see a boat with a swan in back of it?,False,0
153,did you answer Ursula?,False,0
154,did you tell Ursula?,False,0
155,did you see that boat with the swan in back?,False,0
156,did you go on the boat?,False,0
157,alright.,False,0
158,"where was the swan boat, Adam?",True,1
159,do you know where the swan boat was?,True,1
160,you broke another one?,False,0
161,"oh no, I don't think he'll give you another one.",False,0
162,you go put it up.,False,0
163,let me show you how.,False,0
164,you put this part on the floor.,False,0
165,yes.,False,0
166,you've used up all of the tape.,False,0
167,mmhm.,False,0
168,"oh, I don't think so.",False,0
169,alligator?,False,0
170,open the alligator?,False,0
171,what's an alligator?,True,1
172,you mean elevator.,False,0
173,oh.,False,0
174,elevator.,False,0
175,elevator.,False,0
176,what's an alligator?,True,1
177,what's an alligator?,True,1
178,what's an alligator?,True,1
179,elevator.,False,0
180,when you take it off it doesn't go back so well because some of,False,0
181,put what up?,False,0
182,why don't you tell me that story?,True,1
183,"you read it to me, ok?",False,0
184,you read it to me.,False,0
185,you read it to me.,False,0
186,what's this doggie's name?,True,1
187,what kind of doggie was he?,True,1
188,did he have lots of friends or was he lonely?,False,0
189,what kind of house did he live in?,True,1
190,"oh, a barn.",False,0
191,did he have something pretty to wear?,False,0
192,what did he have?,True,1
193,coat.,False,0
194,and he had to wear it when it was,False,0
195,and he had,False,0
196,what kind of bed did he sleep on?,True,1
197,was that a soft bed or a hard bed?,False,0
198,what kind of yard did he have?,True,1
199,was it a big yard or a small yard?,False,0
200,yes.,False,0
201,why was Peppy lonely?,True,1
202,Peppy wished to,False,0
203,a big moving truck.,False,0
204,you read that story to me.,False,0
205,who is that?,True,1
206,baby who?,False,0
207,who?,False,0
208,what's this?,True,1
209,is that a pony?,False,0
210,is that a zebra?,False,0
211,or a donkey.,False,0
212,those are the wise men.,False,0
213,what are these?,True,1
214,gifts.,False,0
215,who is this?,True,1
216,I don't think you need a rifle.,False,0
217,what would you do with it?,True,1
218,can you blow it?,False,0
219,can you make the windmill go?,False,0
220,the other one is broken.,False,0
221,"ok, Adam.",False,0
222,can you blow it?,False,0
223,yes.,False,0
224,blow it sideways.,False,0
225,the pin is broken.,False,0
226,I'll have to get a better pin.,False,0
227,blow it on the side.,False,0
228,there it goes.,False,0
229,did you say thank you?,False,0
230,sure.,False,0
231,"Adam, how does your Daddy shave?",True,1
232,with what?,False,0
233,he does.,False,0
234,ask your Mother if it's alright for you to play with this,True,1
235,yes.,False,0
236,what is it?,True,1
237,what else?,False,0
238,you open it.,False,0
239,"what do you find, Adam?",True,1
240,and what else?,False,0
241,yes.,False,0
242,here.,False,0
243,I can take the top off.,False,0
244,"let's see, Adam.",False,0
245,you going to show it to Ursula?,False,0
246,why not?,False,0
247,what is it?,True,1
248,you don't like shaving cream?,False,0
249,do you know what they call these?,True,1
250,do you know where they go?,True,1
251,where do they go?,True,1
252,you do remember where,False,0
253,that's right.,False,0
254,except you have to punch these holes a little.,False,0
255,do you want me squeeze it?,False,0
256,are you going to shave?,False,0
257,if you're going to shave I think you'd better put your blade in,True,1
258,that's a little?,False,0
259,"well, you take it and put it in on your face.",False,0
260,isn't that what your Daddy does?,True,1
261,here's a mirror.,False,0
262,on your face.,False,0
263,see that little boy?,False,0
264,"what're you doing, Adam?",True,1
265,don't you think he's too young?,False,0
266,"let me see how you shave, Adam.",True,1
267,do you think I should shave?,False,0
268,"well, you get it.",False,0
269,they're in your box there.,False,0
270,that's right.,False,0
271,don't you look in the mirror when you shave?,True,1
272,you'll have to take it off.,False,0
273,now go look in the mirror.,False,0
274,did you get all the shaving cream off?,False,0
275,go out and get a paper towel.,False,0
276,where did you see ant?,True,1
277,over there?,False,0
278,"oh no, that's a fly.",False,0
279,I guess from the open window out there in the hall.,False,0
280,"oh yes, I see it.",False,0
281,want a little water?,False,0
282,if you're careful you may have some water.,True,1
283,where?,False,0
284,he didn't.,False,0
285,he scratched himself.,False,0
286,you fell down on something.,False,0
287,I don't know.,False,0
288,you're not too big.,False,0
289,why not?,False,0
290,when did you shave just like Daddy?,True,1
291,"oh no, that's where your razor was.",True,1
292,that's right.,False,0
293,I didn't have,False,0
294,"on your chin, that's right.",False,0
295,not down your neck.,False,0
296,"well, use your paper towel and take it off your finger.",False,0
297,what's your Daddy going to say when he finds shaving cream behind,True,1
298,did you take the water out?,False,0
299,tomorrow?,False,0
300,now you may put it in.,False,0
301,"whoops, you had an accident.",False,0
302,don't have an accident?,False,0
303,"oh, we put it in the wrong way.",False,0
304,shall I close the box?,False,0
305,"no, not in there, in the other bag, Adam.",False,0
306,yes.,False,0
307,I like it.,False,0
308,aren't you going to drink your juice first?,False,0
309,what're you drinking?,True,1
310,is your juice chewy?,False,0
311,your what?,False,0
312,your glass is chewy?,False,0
313,"Adam, what did you do yesterday afternoon?",True,1
314,what's that?,True,1
315,what else?,False,0
316,"he is, why?",False,0
317,"yes, why?",False,0
318,he did.,False,0
319,what else?,False,0
320,what's this?,True,1
321,that's a bird and a tree.,False,0
322,I don't know.,False,0
323,what is that?,True,1
324,Adam?,False,0
325,that's Adam too?,False,0
326,what about this?,False,0
327,is that a new shirt?,False,0
328,I don't know.,False,0
329,what was it?,True,1
330,where's the baby stuck?,True,1
331,baby duck.,False,0
332,it's a baby duck?,False,0
333,did you tell Ursula where you went yesterday afternoon?,True,1
334,you saw boats?,False,0
335,what else?,False,0
336,did you see a birdhouse?,False,0
337,did you see a castle for birds?,False,0
338,did you see a swan?,False,0
339,yes?,False,0
340,and trees?,False,0
341,they're made like trees.,False,0
342,what?,False,0
343,alright.,False,0
344,one minute.,False,0
345,what?,False,0
346,don't look.,False,0
347,alright.,False,0
348,please.,False,0
349,do you know what this is?,True,1
350,that's a ring.,False,0
351,yeah.,False,0
352,you hold the ring in your hand.,False,0
353,what happens?,True,1
354,what did you do?,True,1
355,what is it?,True,1
356,put the horse in your hand and let's see if the same thing happens.,True,1
357,what does the horse do?,True,1
358,he what?,False,0
359,let's do some tricks.,False,0
360,do you want him to run?,False,0
361,where's a bird?,True,1
362,a house_birdc.,False,0
363,"what kind of bird is a house_birdc, Adam?",True,1
364,what's a house_birdc?,True,1
365,"yes, what a house_birdc is.",False,0
366,what?,False,0
367,hi.,False,0
368,"they are what, Adam?",False,0
369,what is he doing?,True,1
370,what?,False,0
371,decoration?,False,0
372,Smith's barn.,False,0
373,Smith's.,False,0
374,who are you?,True,1
375,"another, again.",False,0
376,"no, there's nothing in that one.",False,0
377,"not in this one, no.",False,0
378,the other one.,False,0
379,it's my purse.,False,0
380,nothing happened to it.,False,0
381,"oh, we can make the toys stand up.",False,0
382,yes.,False,0
383,now he stands up.,False,0
384,what happened?,True,1
385,did you break it off yourself?,False,0
386,make a what?,False,0
387,"Adam, what's a house_birdc?",True,1
388,I said what is a house_birdc?,True,1
389,bird.,False,0
390,"no, that willn't fit around there.",False,0
391,take it back and find the other parts of it.,False,0
392,"do you know where the little stick is, Adam?",True,1
393,yes.,False,0
394,mmhm.,False,0
395,"he's dancing, look at this.",False,0
396,we finished our game.,False,0
397,you want to do it again?,False,0
398,you want to show it to your Mother?,False,0
399,"ok, now you take this back to Ursula.",False,0
400,new one.,False,0
401,package.,False,0
402,thank you.,False,0
403,isn't it open already?,False,0
404,have you checked to see whether it was open or not?,True,1
405,cutting stick?,False,0
406,it's going to break.,False,0
407,not if you're careful.,True,1
408,stick?,False,0
409,comb?,False,0
410,they are the same.,False,0
411,you're doing some work?,False,0
412,ok.,False,0
413,yes.,False,0
414,it seems to me that you tire of your games very easily.,False,0
415,you open it.,False,0
416,train tracks?,False,0
417,it popped.,False,0
418,here's one.,False,0
419,two?,False,0
420,are these two separate trains?,False,0
421,you broke the trains.,False,0
422,you lost your cars.,False,0
423,you left the others behind.,False,0
424,"oh, you're telling a story.",False,0
425,telling the same story.,False,0
426,you lost your caboozlewp.,False,0
427,sit down here.,False,0
428,dry you off?,False,0
429,just a minute and I'll let you see how dirty you are.,True,1
430,there are your Soakies.,False,0
431,why don't you wash them off?,True,1
432,sit down.,False,0
433,what does Donald_Duck say about standing up in the bathtub?,True,1
434,"no, sit down.",False,0
435,you may sit down and play and I'll just wash.,False,0
436,what did you play over at the park?,True,1
437,you played with your truck?,False,0
438,did you cover it with the sand?,False,0
439,did you share it with anybody?,False,0
440,no?,False,0
441,why not?,False,0
442,what happened to Tom?,True,1
443,"Tom, Tom the",False,0
444,what happened to him?,True,1
445,no.,False,0
446,"well, I guess he did.",False,0
447,Tom Tom the piper's son.,False,0
448,"sit down, dear.",False,0
449,"sit down, piper.",False,0
450,you're a boy.,False,0
451,"sit down, boy.",False,0
452,no?,False,0
453,who are you?,True,1
454,"well, sit down and let's see if we can get those fingernails clean.",True,1
455,"sit down, dear.",False,0
456,"yes, Adam Smith.",False,0
457,a what?,False,0
458,that's the boy.,False,0
459,"sit down, dear or you'll have to get out.",False,0
460,"well, sit down if you want to.",True,1
461,your Soakie put them up in the bag.,False,0
462,you missed.,False,0
463,don't you have to hold the bag with your hand?,False,0
464,"Adam, you don't need water, dear.",False,0
465,"yes, I want you to put your Soakies in but not the water.",False,0
466,are your fingernails clean?,False,0
467,"nope, they're still dirty.",False,0
468,"no, they're still dirty.",False,0
469,"here's some soap, dear.",False,0
470,a monkey train backing up.,False,0
471,no.,False,0
472,because you might fall and hurt yourself.,False,0
473,don't play there either.,False,0
474,"no, I want you to get out or in.",False,0
475,"no, there is no Adam in the bathtub.",False,0
476,you said it first.,False,0
477,why is there no Adam in the bathtub?,True,1
478,what about the treasure house?,False,0
479,put what in your living room?,False,0
480,that mirror?,False,0
481,why should we put it in your living room?,True,1
482,so you can see.,False,0
483,hop to the shower?,False,0
484,shower?,False,0
485,sure?,False,0
486,shower?,False,0
487,what are you saying?,True,1
488,what is that?,True,1
489,who bakes pies?,False,0
490,what kind of pies do I bake?,True,1
491,where is the tape recorder?,True,1
492,a treasure chest.,False,0
493,remember when Twinkles found a treasure chest with jewels and money,True,1
494,huh?,False,0
495,yes.,False,0
496,"I think you may knock it off, Adam.",False,0
497,I don't think you would intend to.,False,0
498,it would be a what?,False,0
499,is that a rope?,False,0
500,it's not a rope.,False,0
501,it's like a rope.,False,0
502,it's a cord.,False,0
503,it's what?,False,0
504,it's a what?,False,0
505,"it's like a rope, yes.",False,0
506,I want you to steal?,False,0
507,you're welcome.,False,0
508,how does that feel?,True,1
509,what?,False,0
510,let's get your pajamas on and then you may go back over there.,False,0
511,is that the trailer home?,False,0
512,"no, I 'm not a Bobof.",False,0
513,I willn't bounce back.,False,0
514,what does that mean?,True,1
515,"oh, did that hurt?",False,0
516,a bathing cap!,False,0
517,you are a silly boy.,False,0
518,you're a nut.,False,0
519,are you the kind of nut that a squirrel would eat?,True,1
520,"oh yes, you are.",False,0
521,you'd better be careful.,False,0
522,a squirrel might catch you so he'd have something *NULL* to eat.,True,1
523,you're welcome.,False,0
524,it's turning.,False,0
525,what happens at light time?,True,1
526,what did you say?,True,1
527,"yes, dear.",False,0
528,you have a hanger?,False,0
529,how about coming over here?,False,0
530,"park it over there near your garage, dear.",False,0
531,alright.,False,0
532,why don't you park it over here?,True,1
533,what story do you want tonight?,True,1
534,where is Lassie?,True,1
535,is it up there?,False,0
536,here's a clean one.,False,0
537,what is it about?,True,1
538,what?,False,0
539,"ok, you read it to me tonight.",False,0
540,I went for a walk tonight and what did I see?,True,1
541,yes.,False,0
542,hello said the bunny.,False,0
543,"no, I looked.",False,0
544,I looked.,False,0
545,all at once everything started,False,0
546,"yes, somebody's in that car.",False,0
547,what is that?,True,1
548,"yes, there are other houses.",False,0
549,one house flying up in the air.,False,0
550,colonial I guess.,False,0
551,that's the water.,False,0
552,the waves of the water.,False,0
553,I said to myself.,False,0
554,it what?,False,0
555,"oh, it's floating.",False,0
556,what is this?,True,1
557,yes.,False,0
558,he's crying.,False,0
559,he's sad.,False,0
560,he's happy now?,False,0
561,"oh, you're making mud pies.",False,0
562,did you make mud pies over at the park?,False,0
563,he went for a walk with his mother.,False,0
564,Adam Gilbert Smith.,False,0
565,and he had lots of friends.,False,0
566,you what?,False,0
567,"ok, hop over in your bed.",False,0
568,you have sand on the floor.,False,0
569,"well, you get up in the bed first.",False,0
570,did you have fun today?,False,0
571,I don't know.,False,0
572,what did you play?,True,1
573,did you play with your truck today?,False,0
574,"and you played games with Ursula, didn't you?",False,0
575,and then went to the park.,False,0
576,"played with toys, sang some songs, etcetera.",False,0
577,please.,False,0
578,just sitting here waiting for you to finish your water.,False,0
579,nothing.,False,0
580,what are you doing?,True,1
581,what are you doing?,True,1
582,what are you doing?,True,1
583,sitting.,False,0
584,waiting for you to finish your water.,False,0
585,so I may put your cup up.,False,0
586,how do I know to put your cup up?,True,1
587,because it has to be put up.,False,0
588,ok.,False,0
589,you don't knock water down?,False,0
590,no please.,False,0
591,it has some water in it?,False,0
592,no.,False,0
593,you drank it all.,False,0
594,tell you a song?,False,0
595,you tell me a story.,False,0
596,you sing me a song.,False,0
597,"yes, good night.",False,0
598,because I don't sing very well.,False,0
599,don't do what?,False,0
600,don't waste the tape?,False,0
601,"good night, dear.",False,0
602,don't go in there yet.,False,0
603,no.,False,0
604,remember how we play the surprise game?,True,1
605,what do we do?,True,1
606,"surprise, we wait.",False,0
607,"no no, dear.",False,0
608,let's leave the tape recorder.,False,0
609,alright.,False,0
610,let's play a game.,False,0
611,"what did you do to the tape recorder, Adam?",True,1
612,so the microphone cann't fall?,False,0
613,"Adam, is it Daddy desk or Daddy's desk?",False,0
614,what're you doing?,True,1
615,what is that?,True,1
616,yes.,False,0
617,alright.,False,0
618,wait a minute.,False,0
619,would you like a glass of ginger ale?,False,0
620,yes.,False,0
621,what is that?,True,1
622,can you wind it?,False,0
623,you wind it.,False,0
624,"look, you wind it right here.",False,0
625,I have a what?,False,0
626,enough?,False,0
627,do I want you to what?,False,0
628,something's in there.,False,0
629,I 'm writing.,False,0
630,"I always write when I come, don't I?",True,1
631,is that right?,False,0
632,that spells one?,False,0
633,can you hear it tick?,False,0
634,put it on your ear.,False,0
635,I cann't turn it off.,False,0
636,it doesn't turn off.,False,0
637,because the springs are all wound up.,False,0
638,where?,False,0
639,whathat for?,False,0
640,"alright, my friend.",False,0
641,what goes up?,True,1
642,same just like what?,False,0
643,"look, Adam.",False,0
644,"you look through here, take a picture, and then wind the film up.",False,0
645,alright.,False,0
646,alright.,False,0
647,take the hat.,False,0
648,is it?,False,0
649,heavy?,False,0
650,what do you mean heavy?,True,1
651,what thing?,False,0
652,what're you going to put in it?,True,2
653,are they just like the bus?,False,0
654,where's the bus?,True,1
655,is that right?,False,0
656,give me the button.,False,0
657,that's the button.,False,0
658,how many buttons do you have?,True,1
659,that's mine.,False,0
660,that's yours.,False,0
661,"no, no switches.",False,0
662,what're you doing?,True,1
663,alright.,False,0
664,let's put the buttons back first.,False,0
665,where's the container?,True,1
666,you don't have it in the container?,False,0
667,aren't they in there?,False,0
668,"oh, I don't know.",False,0
669,did you lose one?,False,0
670,who are those people in that?,True,1
671,what do they look like?,True,1
672,what do you have in your truck?,True,1
673,a doll in?,False,0
674,then it's going?,False,0
675,where is it going?,True,1
676,where will it be going?,True,1
677,"what're you doing, Adam?",True,1
678,blue?,False,0
679,give it to whom?,False,0
680,you fix the mail box?,False,0
681,what did you do?,True,1
682,you looking right through there.,False,0
683,you take a picture of Ursula.,False,0
684,and snap it.,False,0
685,is it?,False,0
686,yes.,False,0
687,"no, don't turn it on.",False,0
688,because Ursula cann't hear the tape when it's on.,True,1
689,"no, what might happen if you knocked it down?",True,2
690,yes.,False,0
691,with your elbow.,False,0
692,elbow.,False,0
693,you'll still hurt yourself.,False,0
694,it looks like a big what?,False,0
695,what do you mean they are the same?,True,1
696,how does a gentleman roll?,True,1
697,"no, you might hurt it.",False,0
698,because you hit it.,False,0
699,the top of the truck.,False,0
700,"no, the trash trucks are that color, aren't they?",False,0
701,but that's not a trash truck.,False,0
702,that's an armored car truck.,False,0
703,it carries money.,False,0
704,they carry money from one building to another building.,False,0
705,that's why they have those men in there.,True,1
706,those men have guns to keep people from taking the money from the,False,0
707,he's driving the truck.,False,0
708,because somebody has to drive it.,False,0
709,"no, I don't think the door opens, does it?",False,0
710,why are those men driving?,True,1
711,because they have to take the money to someplace else.,False,0
712,"no, that's where you put your money.",True,1
713,did you?,False,0
714,good.,False,0
715,you put what in there?,False,0
716,so the toys can get down.,False,0
717,did you tell Ursula that you rode home in a carriage from the,False,0
718,with Paul?,False,0
719,mark.,False,0
720,how do you mark something?,True,1
721,mock.,False,0
722,"oh, go get the carriage, Adam, for the baby.",False,0
723,that's the way you looked in the carriage.,False,0
724,"oh, Adam, you've had a horse in the armored car truck.",False,0
725,why did you tip it over?,True,1
726,that's a street light.,False,0
727,I don't know.,False,0
728,you always had pennies.,False,0
729,take it out.,False,0
730,"yes, take a picture of me.",False,0
731,I see you.,False,0
732,you're so big.,False,0
733,toy?,False,0
734,step on your toys?,False,0
735,on your train?,False,0
736,no.,False,0
737,what train?,False,0
738,Ursula did.,False,0
739,is that a red one?,False,0
740,"what else is it, Adam?",True,1
741,poor dollie.,False,0
742,"it's a boy, I guess.",False,0
743,well yes.,False,0
744,it's a baby boy.,False,0
745,"it's, he, you forgot.",False,0
746,where is he going?,True,1
747,he's going to sleep now.,False,0
748,"yes, it has wheels.",False,0
749,like that big what?,False,0
750,"yes, why don't you go get your bus and let's see if the wheels are",True,2
751,I don't know.,False,0
752,it's dusty and dirty.,False,0
753,you need to wash your bus off.,False,0
754,in what thing?,False,0
755,but now now.,False,0
756,maybe we'll do that this afternoon.,False,0
757,ok?,False,0
758,you don't put nails in like that.,False,0
759,when you're building things you use nails.,True,1
760,you'd like to do that when you get up from your nap?,True,1
761,what's happening?,True,1
762,"no no no, don't throw them.",False,0
763,"no, did you break something?",False,0
764,what did you break?,True,1
765,"those toys aren't made to stand on, only to play with.",False,0
766,"Adam, where are you?",True,1
767,what're you doing do with the Howard Johnson?,False,0
768,I 'm going to get some big moving van.,False,0
769,"hello, how are you.",False,0
770,"oh, really.",False,0
771,that's nice.,False,0
772,just like mine.,False,0
773,"no, why don't you hold it?",True,1
774,is that yours?,False,0
775,that's a big camera.,False,0
776,where did you get this?,True,1
777,from the park?,False,0
778,he didn't get that at the park.,False,0
779,no.,False,0
780,oh good.,False,0
781,"no, put them back in or we willn't play with them again.",False,0
782,what is it?,True,1
783,that's some turquoise.,False,0
784,that's a key chain.,False,0
785,what about the treasure house?,False,0
786,queen?,False,0
787,you want to play that game with Ursula?,False,0
788,yes.,False,0
789,"well, you can count well, cann't you?",False,0
790,late at night I heard,False,0
791,a telephone.,False,0
792,you found a number.,False,0
793,on my head I put,False,0
794,one hat.,False,0
795,a queen.,False,0
796,"no, that's a queen.",False,0
797,I think he's trying to say they are married to each other.,False,0
798,and the man is the,False,0
799,is the king and the lady is the queen.,False,0
800,show me another one.,False,0
801,guess what?,False,0
802,in the cage I saw a,False,0
803,"well, what is that?",True,1
804,mashed them.,False,0
805,"don't step on them, you may tear them.",False,0
806,what is this.,True,1
807,a what?,False,0
808,"Adam Smith, we'll have put them up.",False,0
809,"Adam Smith, we'll have put them up.",False,0
810,you pick them up and give them to me.,False,0
811,thank you.,False,0
812,you tell me what they are.,True,1
813,"well, pick the rest of them up.",False,0
814,do I want you to do what?,False,0
815,give me the jug.,False,0
816,"Adam, can you find the violin?",False,0
817,whoops.,False,0
818,"shall we pick up the cards first, Adam?",False,0
819,no.,False,0
820,you what?,False,0
821,you made a queen.,False,0
822,would you pick the blocks up under Ursula?,False,0
823,what're you doing?,True,1
824,you made a queen?,False,0
825,for Celia.,False,0
826,Celia wears sneakers.,False,0
827,a house cann't dance.,False,0
828,"oh no, I 'm afraid I couldn't do that.",False,0
829,"well, put it down on the floor and do it.",False,0
830,I don't think I can.,False,0
831,you do it.,False,0
832,it doesn't really open.,False,0
833,I think it can be turned.,False,0
834,chimney house.,False,0
835,you're going to stop talking.,False,0
836,"here, Adam, here's some more.",False,0
837,let's do it on the table.,False,0
838,you have enough?,False,0
839,look.,False,0
840,she's going to show you something.,False,0
841,"see, you can build it high.",False,0
842,it willn't stand up very well.,False,0
843,you try it.,False,0
844,shall we do it a different way?,False,0
845,we don't have to.,False,0
846,how am I going to find enough games in the store?,True,1
847,you have to blow very hard and you'll be surprised.,False,0
848,that's right.,False,0
849,blow your own balloons.,False,0
850,isn't that a surprise?,False,0
851,you can blow it way up in the air.,False,0
852,shall we blow another one?,False,0
853,I think he understands happy and sad.,False,0
854,"that looks like fun, Adam.",False,0
855,"make it a little bigger, Adam.",False,0
856,what happened?,True,1
857,it is!,False,0
858,when did it go?,True,1
859,what's it doing in Pembroke?,True,1
860,shall we blow it bigger?,False,0
861,very gentle with it.,False,0
862,careful.,False,0
863,press it down.,False,0
864,what do you think it is?,True,1
865,"oh, what is that?",True,1
866,"you got your fingers in it, didn't you?",False,0
867,that's right.,False,0
868,it matches.,False,0
869,"it's not an xl, is it?",False,0
870,"well, keep your fingers out.",False,0
871,"you're a funny one, Adam.",False,0
872,"don't put it on the floor, Adam.",False,0
873,on the paper so you can see them.,False,0
874,let's put them on the paper.,False,0
875,I do enough tricks.,False,0
876,you fold them.,False,0
877,make a refrigerator?,False,0
878,your hands are dry.,False,0
879,no ink.,False,0
880,good.,False,0
881,do you want to tell Ursula about your accident?,False,0
882,what happened to the carriage?,True,1
883,accident?,False,0
884,"no, I 'm talking about your accident.",False,0
885,what happened to your finger?,True,1
886,how?,False,0
887,did it hurt?,False,0
888,that's clay.,False,0
889,a nest.,False,0
890,hi.,False,0
891,Boston University?,False,0
892,you're a nut.,False,0
893,"yes, you can play with that one.",False,0
894,these turn.,False,0
895,it's a numberern.,False,0
896,a crown numberern.,False,0
897,because that's the name of it.,False,0
898,I 'm looking for what we do next.,True,1
899,don't throw the ball.,False,0
900,"yes, you did.",False,0
901,why don't you play with something else?,True,1
902,here's the tractor that you took out and here's your tractor too.,True,1
903,yes.,False,0
904,I don't see anybody sitting there.,False,0
905,does that have a driver?,False,0
906,"yes, I see.",False,0
907,that's a big hat on his head.,False,0
908,can he see?,False,0
909,"no, it looks like it's down over his eyes.",False,0
910,mask?,False,0
911,that one turned over.,False,0
912,"no, not up in the air.",False,0
913,"careful, Adam.",False,0
914,no.,False,0
915,"no, don't throw over here.",False,0
916,I don't know.,False,0
917,and do what?,False,0
918,Adam.,False,0
919,something interesting.,False,0
920,here's something.,False,0
921,you can play with these.,False,0
922,alright.,False,0
923,"no, Adam.",False,0
924,"it's for zipping, Adam.",False,0
925,"that's not an xl, that's a vl.",False,0
926,"oh, aren't they pretty pictures.",False,0
927,what are they all about?,True,1
928,"well, you make all of them and then we'll put them on the wall.",False,0
929,I don't think we have any.,False,0
930,well we don't have some.,False,0
931,to make sure there's none.,False,0
932,pretty.,False,0
933,do you want to tell me about it?,False,0
934,xl el June?,False,0
935,chicks?,False,0
936,"look, Adam, what I have.",False,0
937,alright.,False,0
938,you want to be what?,False,0
939,spider?,False,0
940,spider?,False,0
941,where's your drawing board?,True,1
942,the drawing board?,False,0
