tree_id,sentence,has_trace,n_deps
255,that's my paper.,False,0
256,your paper's on the table.,False,0
257,you go the other paper.,False,0
258,you go write on your paper.,False,0
259,want come up?,False,0
260,how about your diaper?,False,0
261,do we have to change your diaper?,False,0
262,"yes, why don't you go and lay down on the floor?",True,1
263,you cann't lay on the stool.,False,0
264,you cann't lay down on the stool.,False,0
265,"yes, Eve can write too.",False,0
266,okay.,False,0
267,you go write on the paper.,False,0
268,write on the paper.,False,0
269,I 'm going upstairs.,False,0
270,I'll be right back.,False,0
271,there.,False,0
272,what's that?,True,1
273,read.,False,0
274,you read.,False,0
275,"yes, we're going to have cheese for lunch.",False,0
276,can you get your chair?,False,0
277,give me the cheese.,False,0
278,you move your chair around and have lunch.,False,0
279,mhm.,False,0
280,no.,False,0
281,the man's going to have coffee.,False,0
282,mhm.,False,0
283,the man's writing.,False,0
284,that.,False,0
285,mhm.,False,0
286,what?,False,0
287,"yes, that's soup.",False,0
288,that's pudding.,False,0
289,uhhuh.,False,0
290,that's Eve's pudding.,False,0
291,I 'm going to the basement and I'll be right back.,False,0
292,what?,False,0
293,that's pudding.,False,0
294,do you like it?,False,0
295,it's good.,False,0
296,that's a taperecorder.,False,0
297,taperecorder.,False,0
298,what is that?,True,1
299,that's the man's taperecorder.,False,0
300,more what?,False,0
301,soup soup.,False,0
302,you have soup.,False,0
303,more pudding?,False,0
304,more pudding.,False,0
305,is that what you want?,True,1
306,more pudding.,False,0
307,more pudding.,False,0
308,give the man a cracker?,False,0
309,"oh, taperecorder?",False,0
310,taperecorder?,False,0
311,yes.,False,0
312,taperecorder.,False,0
313,yes.,False,0
314,mhm.,False,0
315,down?,False,0
316,are you all done?,False,0
317,would you like a piece of apple?,False,0
318,no.,False,0
319,you don't want apple.,False,0
320,how about a bit of peanut butter?,False,0
321,what do you want?,True,1
322,what?,False,0
323,you don't want anything else to eat?,False,0
324,sure?,False,0
325,piece of celery?,False,0
326,you'd like a piece of celery.,False,0
327,"you may get down and eat the celery, yes.",False,0
328,what is that?,True,1
329,what is it?,True,1
330,where is your car going?,True,1
331,is it going?,False,0
332,does it go far?,False,0
333,"dolly, celery.",False,0
334,the dolly eats his celery.,False,0
335,does she like it?,False,0
336,does the dolly have a name?,False,0
337,what's her name?,True,1
338,what are you doing?,True,1
339,no more celery?,False,0
340,alright.,False,0
341,man have what?,False,0
342,"dolly, what?",False,0
343,what?,False,0
344,what?,False,0
345,what is it?,True,1
346,what do you want?,True,1
347,find what?,False,0
348,what?,False,0
349,"Eve, there are a lot of things in there.",False,0
350,do you want this?,False,0
351,do you want dolly's shoe?,False,0
352,where's the other one?,True,1
353,where's the other shoe?,True,1
354,"yes, we'll find it.",False,0
355,where's dolly's other,False,0
356,"oh, dolly's other shoe is on her foot.",False,0
357,dolly has her other shoe.,False,0
358,yes.,False,0
359,you put that shoe on dolly.,False,0
360,uhhuh.,False,0
361,"yes, that's dolly's shoe.",False,0
362,did you put dolly's shoes on?,False,0
363,you are good.,False,0
364,yes.,False,0
365,what is that?,True,1
366,spool.,False,0
367,where's the top?,True,1
368,there isn't a top for that.,False,0
369,there is no top.,False,0
370,"well, we cann't find it because there isn't one.",False,0
371,what is that?,True,1
372,not your spoon.,False,0
373,that's the man's spoon.,False,0
374,"yes, it belongs to the man.",False,0
375,that's the man's spoon.,False,0
376,the man stirs his coffee with the spoon.,False,0
377,you go and get the napkin.,False,0
378,get the napkin.,False,0
379,that's it.,False,0
380,you bring it to the kitchen.,False,0
381,"oh, thank you.",False,0
382,what?,False,0
383,"well, let's see if we can find the top.",True,1
384,there it is.,False,0
385,good.,False,0
386,does it taste good?,False,0
387,don't think the man wants to taste it.,False,0
388,"no, the man doesn't want to taste it.",False,0
389,"well, because you've had it in your mouth.",False,0
390,"yes, mouth.",False,0
391,be careful.,False,0
392,"man, what?",False,0
393,"man, taste it?",False,0
394,I 'm not sure.,False,0
395,"no, I 'm not sure.",False,0
396,yes.,False,0
397,okay.,False,0
398,"change your record, would you, please?",False,0
399,"yes, you have the top on the table.",False,0
400,"that's not the table, that's the fireplace.",False,0
401,that's the fireplace.,False,0
402,yes.,False,0
403,you're going To call Granma.,False,0
404,"yes, you called Granma.",False,0
405,let's put the books in the basket.,False,0
406,what?,False,0
407,will Mommy put them in the basket?,False,0
408,could you get the other books?,False,0
409,you get the other books and we'll put them in the basket.,False,0
410,yes.,False,0
411,are there any in the kitchen?,False,0
412,you look in the kitchen.,False,0
413,aren't there any books out there?,False,0
414,"would you bring them here, please?",False,0
415,oh but there aren't any there.,False,0
416,alright.,False,0
417,"oh, do you want a pencil too?",False,0
418,let me see if I can find you a pencil there.,True,1
419,that's Cromer.,False,0
420,what?,False,0
421,"yes, the coffee's coming.",False,0
422,we're going to have coffee in just a minute.,False,0
423,what's that *NULL* you're writing?,True,2
424,oh.,False,0
425,that's very very good.,False,0
426,that's very good.,False,0
427,there.,False,0
428,who's that?,True,1
429,"yeah, that's a nice pencil.",False,0
430,it's Becky.,False,0
431,yes.,False,0
432,Becky's up there.,False,0
433,Becky's home yes.,False,0
434,what are you writing?,True,1
435,what?,False,0
436,"oh, you want a letter on your arm?",False,0
437,"oh, right.",False,0
438,oh yes.,False,0
439,that's very nice.,False,0
440,what kind of a letter is that?,True,1
441,what did you do?,True,1
442,what?,False,0
443,did you hit your head?,False,0
444,what happened?,True,1
445,you fall?,False,0
446,oh.,False,0
447,what do you want?,True,1
448,how about a glass of juice?,False,0
449,would that be better?,False,0
450,alright.,False,0
451,"oh, you want it in a cup?",False,0
452,alright.,False,0
453,there.,False,0
454,where's the pencil?,True,1
455,where is the pencil?,True,1
456,where's my pencil?,True,1
457,you having juice?,False,0
458,you want more juice?,False,0
459,alright.,False,0
460,that's a cough *NULL* you have.,True,1
461,you have a cough.,False,0
462,"oh, you do.",False,0
463,you have a cough?,False,0
464,I 'm going to go to the basement.,False,0
465,"I'll be right back, you stay here and talk to Mr Fraser and Mr",False,0
466,no.,False,0
467,"I think, I think you should stay here.",False,0
468,you stay here and your Mommy'll be right back.,False,0
469,can you do that?,False,0
470,"yes, it was a man.",False,0
471,I'll be right back.,False,0
472,banjo!,False,0
473,is that your banjo?,False,0
474,put this here on the floor.,False,0
475,okay.,False,0
476,coffee,False,0
477,"you're not having coffee, you're having juice.",False,0
478,no.,False,0
479,Mommy's not gon na sit down now.,False,0
480,come out here.,False,0
481,finger?,False,0
482,what's wrong with your finger?,True,1
483,what do you want me to do with the book?,True,1
484,"no, you read the book.",False,0
485,"no, Eve.",False,0
486,Mama's busy.,False,0
487,no.,False,0
488,you don't need any more right now.,False,0
489,later maybe.,False,0
490,later maybe.,False,0
491,"there, let me see, look here.",False,0
492,where is Eve's paper?,True,1
493,on the table.,False,0
494,are you going to write?,False,0
495,uhhuh.,False,0
496,Mr Cromer has a pencil.,False,0
497,who is that.,True,1
498,"that's a pencil, I know.",False,0
499,no you cann't have that.,False,0
500,this is Mommy's.,False,0
501,this is Eve's right here.,False,0
502,"no, it's not yours.",False,0
503,uhhuh.,False,0
504,you want me to have it?,False,0
505,thank you.,False,0
506,what?,False,0
507,goING To sit down?,False,0
508,what is that?,True,1
509,that's sugar.,False,0
510,"good girl, yes.",False,0
511,"no, you may not have that.",False,0
512,"yes, I'll turn it.",False,0
513,who is that?,True,1
514,Becky.,False,0
515,Becky's at home.,False,0
516,bring it here.,False,0
517,"yes, bring it.",False,0
518,where are you going?,True,1
519,where?,False,0
520,you're going To see Becky?,False,0
521,why don't you stay here?,True,1
522,Becky's very busy.,False,0
523,she's playing hard.,False,0
524,Rangy's upstairs in bed.,False,0
525,"no, there she is.",False,0
526,pardon me.,False,0
527,yes.,False,0
528,I thought she was upstairs.,False,0
529,where you going?,False,0
530,why don't you stay here?,True,1
531,you can see Becky later.,False,0
532,what?,False,0
533,where you going?,False,0
534,you want me to sit down?,False,0
535,what are we going to do?,True,2
536,"come on, let's go in the room.",False,0
537,in the room.,False,0
538,is Eve going to read?,False,0
539,"yes, Mr Cromer has a pencil.",False,0
540,what is that?,True,1
541,you want Mommy to have a letter?,False,0
542,alright.,False,0
543,you want a letter over here?,False,0
544,alright.,False,0
545,what did you say?,True,1
546,Kathy doesn't want a letter.,False,0
547,no.,False,0
548,what is that?,True,1
549,what man?,False,0
550,what is that?,True,1
551,what is that?,True,1
552,keep your finger out.,False,0
553,what is that?,True,1
554,sugar.,False,0
555,it goes in the coffee.,False,0
556,what?,False,0
557,"yes, coffee.",False,0
558,what is that?,True,1
559,what?,False,0
560,what is it?,True,1
561,that's the king.,False,0
562,this is the king.,False,0
563,what's that?,True,1
564,bear.,False,0
565,"no, that's the cat.",False,0
566,what's that?,True,1
567,what?,False,0
568,"oh, a fox.",False,0
569,it's not a fox.,False,0
570,that's not a fox.,False,0
571,that's a dog.,False,0
572,yeah.,False,0
573,that's Humpty_Dumpty.,False,0
574,"yes, pretty good.",False,0
575,pretty good.,False,0
576,that's Jack.,False,0
577,Eve's letter.,False,0
578,Eve's mail.,False,0
579,is there a lady on your letter?,False,0
580,uhhuh.,False,0
581,that's your letter.,False,0
582,who is that?,True,1
583,"no, that's Humpty_Dumpty.",False,0
584,what do you want me to do?,True,1
585,Dumpty?,False,0
586,there's Dumpty.,False,0
587,Humpty_Dumpty.,False,0
588,what's that?,True,1
589,what?,False,0
590,that's the king.,False,0
591,who's that?,True,1
592,who?,False,0
593,that's not the fox.,False,0
594,that's Humpty_Dumpty.,False,0
595,Humpty_Dumpty.,False,0
596,Humpty_Dumpty.,False,0
597,what's that?,True,1
598,what?,False,0
599,"yes, the kitty.",False,0
600,that's right.,False,0
601,what is that?,True,1
602,no.,False,0
603,that's his dog.,False,0
604,that's not a fox.,False,0
605,that's his dog.,False,0
606,who is that?,True,1
607,Dumpty.,False,0
608,Humpty_Dumpty.,False,0
609,what do you want me to do?,True,1
610,Humpty_Dumpty.,False,0
611,he fell off the well.,False,0
612,what?,False,0
613,I cann't see.,False,0
614,bring it here.,False,0
615,what's what?,True,1
616,yeah.,False,0
617,that's the horsie's eye.,False,0
618,poor horsie's head.,False,0
619,you'll hurt horsie's head.,False,0
620,yes.,False,0
621,that's Humpty_Dumpty.,False,0
622,that's Jill.,False,0
623,there's Jack and there's Jill.,False,0
624,the stool's right there.,False,0
625,fish.,False,0
626,what're the fish doing?,True,1
627,they're swimming?,False,0
628,they are?,False,0
629,that's Mr Cromer's briefcase.,False,0
630,that's Mr Cromer's briefcase.,False,0
631,Cromer's briefcase.,False,0
632,Cromer's briefcase.,False,0
633,that's pretty good.,False,0
634,that's Mr Fraser's briefcase.,False,0
635,briefcase.,False,0
636,where's Papa's banjo?,True,1
637,"no, it's not on the table.",False,0
638,it's on the wall.,False,0
639,you going To play?,False,0
640,you going To play music for us?,False,0
641,finger stuck?,False,0
642,finger stuck.,False,0
643,play the music.,False,0
644,you going To dance too?,False,0
645,you don't dance sitting down.,False,0
646,you have to stand up to dance.,False,0
647,that's much better.,False,0
648,bird.,False,0
649,did you hear the bird?,False,0
650,do you?,False,0
651,light?,False,0
652,what light?,False,0
653,Eve's light?,False,0
654,what,False,0
655,"well, Rangy was here a minute.",False,0
656,there she is.,False,0
657,why do you want the door open?,True,1
658,where are you going?,True,1
659,where?,False,0
660,where are you going?,True,1
661,where are you going?,True,1
662,what are you doing?,True,1
663,are you going to sit out there?,False,0
664,you want me to sit on the step with you?,False,0
665,what are you doing out there?,True,1
666,you're doing what?,False,0
667,"why don't you come in and sit in your chair, huh?",True,1
668,and watch the fish.,False,0
669,we'll see Becky later.,False,0
670,because Becky's busy and.,False,0
671,"oh, is Rangy still on the step?",False,0
672,you want me to get her?,False,0
673,I'll go get her.,False,0
674,that's Eve's letter.,False,0
675,yes.,False,0
676,where is your horse?,True,1
677,"oh, I see it.",False,0
678,what about the horsie?,False,0
679,I know it's Eve's horsie.,False,0
680,come here.,False,0
681,do you want your diaper changed?,False,0
682,yes.,False,0
683,that's baby,False,0
684,yes.,False,0
685,we'll change Eve's diaper right now.,False,0
686,okay?,False,0
687,that's horsie.,False,0
688,that's Eve's horsie.,False,0
689,right.,False,0
690,wait wait wait.,False,0
691,your panties are on.,False,0
692,why?,False,0
693,because I just put them on.,False,0
694,what?,False,0
695,you come out of there.,False,0
696,that's Papa's ashtray.,False,0
697,"no, you may not have it.",False,0
698,come out here and play.,False,0
699,off?,False,0
700,where's the rest of it?,True,1
701,where's the top?,True,1
702,the one?,False,0
703,which one?,False,0
704,find it?,False,0
705,"well, you find it.",False,0
706,I don't know where you put it.,True,1
707,look on the floor.,False,0
708,you find it.,False,0
709,you find it.,False,0
710,did you find it?,False,0
711,bring it here and I'll fix it for you.,False,0
712,yes.,False,0
713,bring it here.,False,0
714,"well not, where's the rest?",True,1
715,where's the other piece?,True,1
716,"yes, that's Kathy.",False,0
717,"yes, she's crying.",False,0
718,"the table, yes.",False,0
719,"yes, you get it.",False,0
720,"yes, that's Kathy.",False,0
721,"no, we cann't go outside now.",False,0
722,because we're busy now.,False,0
723,we'll play outside later.,False,0
724,later we'll go outside.,False,0
725,right.,False,0
726,later we'll go outside.,False,0
727,yes.,False,0
728,outside.,False,0
729,we'll go outside later.,False,0
730,"no, later, I think Kathy's about to go in the house.",False,0
731,there.,False,0
732,want me to fix it?,False,0
733,alright.,False,0
734,bring it here.,False,0
735,bring it here.,False,0
736,"yes, that's Kathy.",False,0
737,"no, we'll leave the door shut.",False,0
738,because I want it shut.,False,0
739,I'll fix it once more and that's all.,False,0
740,"yes, Kathy was crying.",False,0
741,Kathy was unhappy.,False,0
742,no.,False,0
743,you have to fix it.,False,0
744,Kathy cann't fix it.,False,0
745,you fix it.,False,0
746,what?,False,0
747,there's Sandy.,False,0
748,yeah.,False,0
749,Sandy's climbing up a tree.,False,0
750,we'll play with Sandy later.,False,0
751,what?,False,0
752,what do you want?,True,1
753,what?,False,0
754,what do you want?,True,1
755,you want you bibbie?,False,0
756,you want to have lunch already?,False,0
757,okay.,False,0
758,tapioca?,False,0
759,tapioca?,False,0
760,is that what you want?,True,1
761,tapioca too.,False,0
762,would you like a cracker?,False,0
763,"oh, I forgot your spoon.",False,0
764,wait a second.,False,0
765,there.,False,0
766,who is that man?,True,1
767,what is that?,True,1
768,Eve's letter.,False,0
769,there's Mommy's letter.,False,0
770,"I 'm going to go in the basement, Eve.",False,0
771,I'll be right back.,False,0
772,hi.,False,0
773,what?,False,0
774,that's Papa's tray.,False,0
775,he's sick.,False,0
776,and he had his breakfast in bed.,False,0
777,"Papa's breakfast, yes.",False,0
778,"no, you may not have it, no.",False,0
779,Papa had it.,False,0
780,it's a cracker.,False,0
781,would you like another piece of cheese?,False,0
782,you have a piece of cheese right there.,False,0
783,"yes, we'll swing this afternoon.",False,0
784,why?,False,0
785,because you like to swing.,False,0
786,you like to swing.,False,0
787,"would you like more tapioca, Eve?",False,0
788,that's your spoon.,False,0
789,what?,False,0
790,that's soup.,False,0
791,but you don't like tomato soup.,False,0
792,tomato.,False,0
793,"well, you don't like it.",False,0
794,you could have some if you liked it,True,1
795,"yes, Mommy's going To have it.",False,0
796,"yes, it's gone.",False,0
797,it's in the pan.,False,0
798,I 'm going to cook it.,False,0
799,"yes, cook.",False,0
800,a wiener!,False,0
801,you wouldn't eat a wiener if I fixed it for you,True,1
802,what?,False,0
803,I don't know what you said.,True,1
804,"oh, you dropped the cheese.",False,0
805,you don't want this.,False,0
806,it's not cooked.,False,0
807,you're all done?,False,0
808,that's the taperecorder.,False,0
809,what?,False,0
810,let me see.,False,0
811,over here,False,0
812,you have tapioca on your finger.,False,0
813,"yes, you may have a cracker.",False,0
814,what?,False,0
815,what is that?,True,1
816,I don't know what you're saying.,True,1
817,you mean.,False,0
818,what is that?,True,1
819,briefcase.,False,0
820,briefcase.,False,0
821,would you like your milk over there?,False,0
822,that's a skunk.,False,0
823,skunk.,False,0
824,let's put them on the table.,False,0
825,that's an awful lot of pencils there.,False,0
826,you have pencils?,False,0
827,what are you going to do?,True,2
828,no?,False,0
829,that's right.,False,0
830,you stay out of there.,False,0
831,that's not for *NULL* babies to play in.,True,1
832,Eve.,False,0
833,stay out of there.,False,0
834,what's wrong with your finger?,True,1
835,"oh, it's stuck again.",False,0
836,alright?,False,0
837,"yes, I'll turn it in just a second.",False,0
838,what?,False,0
839,you may have it.,False,0
840,but I thought you wanted me to turn it.,False,0
841,do you want me to turn it?,False,0
842,one two three four.,False,0
843,"no, four.",False,0
844,it's one two three four.,False,0
845,"you know how to count, don't you?",True,1
846,more grape juice.,False,0
847,is that one all gone?,False,0
848,let's see.,False,0
849,let's see.,False,0
850,yes.,False,0
851,now be careful you don't spill it.,False,0
852,one two three four Eve.,False,0
853,what?,False,0
854,what?,False,0
855,that's a bowl.,False,0
856,why don't you leave those in there?,True,1
857,they break.,False,0
858,put the other one back.,False,0
859,uhuh.,False,0
860,"no, here.",False,0
861,put the other one back.,False,0
862,those break.,False,0
863,put the two back.,False,0
864,thank you.,False,0
865,and those break too.,False,0
866,"come on., you play with the can down there.",False,0
867,"well, that one didn't break.",False,0
868,no.,False,0
869,"no, that's a can.",False,0
870,what?,False,0
871,on the top of the can?,False,0
872,"well, it doesn't come off.",False,0
873,would you like to read me the book?,False,0
874,would you like to come over here and read the book to me?,False,0
875,will I hold the book or will you hold the book?,False,0
876,what are they doing?,True,1
877,"oh, look.",False,0
878,if that man falls down,True,1
879,do you think that man will catch him?,False,0
880,what are those?,True,1
881,and what do you think of that?,True,1
882,he's holding a great big cigar.,False,0
883,did you read?,False,0
884,"it's not time for breakfast, darling.",False,0
885,you've already had it.,False,0
886,"but honey, it's not time to eat.",False,0
887,you've just had grape juice.,False,0
888,you've just had your grape juice.,False,0
889,would you like a graham cracker?,False,0
890,put your highchair back.,False,0
891,yes.,False,0
892,"good girl, yes.",False,0
893,is your grape juice all gone?,False,0
894,"well then, let's wipe your face.",False,0
895,hold still.,False,0
896,there.,False,0
897,what?,False,0
898,who is that man?,True,1
899,"you you tell me about it, okay?",False,0
900,"you you tell me about it, hmm?",False,0
901,that's it.,False,0
902,now you tell me about your book.,False,0
903,what's that?,True,1
904,huh?,False,0
905,are you okay?,False,0
906,now you tell me all about it.,False,0
907,you tell me.,False,0
908,what's that?,True,1
909,yes yes.,False,0
910,"yes, you're doing fine.",False,0
911,what does that mean?,True,1
912,what?,False,0
913,in the book?,False,0
914,hmm?,False,0
915,"here, you shut the door.",False,0
916,you want me to open it?,False,0
917,move your hand.,False,0
918,what?,False,0
919,what?,False,0
920,cereal?,False,0
921,what's it doing under there?,True,1
922,"there, Mommy'll get it.",False,0
923,thank you.,False,0
924,"yes, that's your grape juice.",False,0
925,"Eve, would you bring me your cup, please?",False,0
926,would you bring Mama your cup.,False,0
927,thank you.,False,0
928,thank you.,False,0
929,okay.,False,0
930,we'll see what Lassie's doing.,True,1
931,that's a nice dog.,False,0
932,what's that *NULL* you have on your head?,True,2
933,"oh, that's a pretty hat.",False,0
934,Racketyboom you goING To read Racketyboom?,False,0
935,alright.,False,0
936,what are you doing?,True,1
937,"would you please carry the cans in the kitchen for Mommy, Eve?",False,0
938,would you put the cans back?,False,0
939,after you read alright.,False,0
940,like to have them in the cupboard.,False,0
941,what?,False,0
942,what?,False,0
943,thank you.,False,0
944,"yes, the door's open.",False,0
945,you put them in.,False,0
946,they go down here.,False,0
947,the cans go down on the bottom one right down there.,False,0
948,that's a girl.,False,0
949,uhhuh.,False,0
950,and bring the cup too.,False,0
951,bring the cup from the floor.,False,0
952,"here, bring both cans.",False,0
953,good girl yes.,False,0
954,shut the door.,False,0
955,thank you.,False,0
956,hi.,False,0
957,look what I have here.,True,1
958,"I have two pictures, see?",False,0
959,one is the dog's house.,False,0
960,and one is the dog in the house.,False,0
961,you show me the dog's house.,False,0
962,show me the dog in the house.,False,0
963,"oh, that's a nice big ball, isn't it?",False,0
964,is the teddy going to catch the ball?,False,0
965,do you think he can catch the ball?,False,0
966,I think.,False,0
967,I think you should just stay here.,False,0
968,your mommy'll be right back.,False,0
969,can you throw the ball?,False,0
970,thank you.,False,0
971,you catch.,False,0
972,ready?,False,0
973,you catch the ball.,False,0
974,very good.,False,0
975,"catch the ball, Eve.",False,0
976,very good.,False,0
977,"oh, you cann't hold the ball.",False,0
978,can you hold the ball?,False,0
979,hold the ball.,False,0
980,that's the way.,False,0
981,thank you.,False,0
982,say.,False,0
983,catch the ball.,False,0
