tree_id,sentence,has_trace,n_deps,final_labels_str
54,"Mr Fraser, yes, Mr Fraser.",False,0,NONE
55,your cookie's there on the table.,False,0,NONE
56,did you eat it?,False,0,NONE
57,"yes, you ate it.",False,0,NONE
58,I'll give you another.,False,0,NONE
59,just a little one.,False,0,NONE
60,just a little one.,False,0,NONE
61,yes.,False,0,NONE
62,"little one, yes.",False,0,NONE
63,what?,False,0,NONE
64,"no, no more, Eve.",False,0,NONE
65,we'll have lunch in a little while.,False,0,NONE
66,you eat any more crackers.,False,0,NONE
67,milk?,False,0,NONE
68,"no, you don't want milk, honey.",False,0,NONE
69,you've just had some juice.,False,0,NONE
70,where's the rest of your juice?,True,1,MQ_ADJUNCT
71,how about a drink of water?,False,0,NONE
72,what is that?,True,1,MQ_OBJ
73,that's Mr Fraser.,False,0,NONE
74,"there, drink the water.",False,0,NONE
75,"no, I don't think Mr Fraser wants any water.",False,0,NONE
76,what?,False,0,NONE
77,bye?,False,0,NONE
78,where are you going?,True,1,MQ_ADJUNCT
79,will you ask Mr Fraser if he'd like a drink of water?,True,1,EQ_POLAR
80,I don't think so.,False,0,NONE
81,Mr Fraser has coffee.,False,0,NONE
82,Mr Fraser's drinking coffee.,False,0,NONE
83,what is that?,True,1,MQ_OBJ
84,coffee.,False,0,NONE
85,"yes, he's drinking his coffee.",False,0,NONE
86,right.,False,0,NONE
87,that's Mr Fraser's coffee.,False,0,NONE
88,you want down?,False,0,NONE
89,there you go.,False,0,NONE
90,now what?,False,0,NONE
91,"no more cookies, Eve.",False,0,NONE
92,later we'll have a cookie.,False,0,NONE
93,we'll have a cookie later.,False,0,NONE
94,what?,False,0,NONE
95,what?,False,0,NONE
96,"oh, what's that?",True,1,MQ_OBJ
97,your hat?,False,0,NONE
98,and what did you do with it?,True,1,EQ_OBJ
99,maybe your dolly would like a bottle.,False,0,NONE
100,think she would?,False,0,NONE
101,come see if we can find dolly's bottle.,True,1,EQ_POLAR
102,give dolly her bottle.,False,0,NONE
103,what are you doing?,True,1,MQ_OBJ
104,what are you doing?,True,1,MQ_OBJ
105,bottle?,False,0,NONE
106,what?,False,0,NONE
107,I don't know what you're saying about the hat.,True,1,EQ_OBJ
108,what about the hat?,False,0,NONE
109,"oh, Mr Fraser's hat.",False,0,NONE
110,Mr Fraser doesn't have a hat.,False,0,NONE
111,he doesn't have a hat.,False,0,NONE
112,would he like to have Eve's hat?,False,0,NONE
113,he would.,False,0,NONE
114,go see if he would like to have it on.,True,1,EQ_POLAR
115,what's wrong with your eye?,True,1,MQ_SUBJ
116,what is that?,True,1,MQ_OBJ
117,what do you want me to do with it?,True,1,MQ_OBJ
118,hmm?,False,0,NONE
119,what do you want me to do with it?,True,1,MQ_OBJ
120,do you want me to turn it for you?,False,0,NONE
121,"yes, there's soldiers on the radio.",False,0,NONE
122,there's two soldiers.,False,0,NONE
123,soldiers.,False,0,NONE
124,uhhuh.,False,0,NONE
125,two soldiers.,False,0,NONE
126,bring it here.,False,0,NONE
127,what's that?,True,1,MQ_OBJ
128,that's Jack and Jill.,False,0,NONE
129,"Mr Fraser doesn't have a hat, darling.",False,0,NONE
130,he doesn't have a hat.,False,0,NONE
131,Eve has a hat.,False,0,NONE
132,what?,False,0,NONE
133,"oh, you're going To find it.",False,0,NONE
134,oh.,False,0,NONE
135,hmm?,False,0,NONE
136,want me to turn it?,False,0,NONE
137,there.,False,0,NONE
138,man?,False,0,NONE
139,who is that man?,True,1,MQ_OBJ
140,Eve?,False,0,NONE
141,you're Eve.,False,0,NONE
142,what's that man's name?,True,1,MQ_OBJ
143,"oh, down.",False,0,NONE
144,do you wanT To come up and sit on my lap?,False,0,NONE
145,that'll keep you busy.,False,0,NONE
146,busy.,False,0,NONE
147,yes.,False,0,NONE
148,that'll keep you busy.,False,0,NONE
149,yes.,False,0,NONE
150,that'll keep Eve busy.,False,0,NONE
151,"there, you write a letter.",False,0,NONE
152,what about the pencil?,False,0,NONE
153,"okay man, a pencil.",False,0,NONE
154,"no, that's Eve's pencil.",False,0,NONE
155,that's your pencil.,False,0,NONE
156,you write with it.,False,0,NONE
157,the man's writing with this pencil.,False,0,NONE
158,what about the man?,False,0,NONE
159,he wanted to see you.,False,0,NONE
160,he did?,False,0,NONE
161,"well, what are you doing in the corner?",True,1,MQ_OBJ
162,what?,False,0,NONE
163,"oh, you're going to read.",False,0,NONE
164,alright.,False,0,NONE
165,you sit in the corner and read.,False,0,NONE
166,yes.,False,0,NONE
167,there's lots of shoes in that book.,False,0,NONE
168,what is that?,True,1,MQ_OBJ
169,"yes, shoe.",False,0,NONE
170,you're what?,False,0,NONE
171,Mommy's book?,False,0,NONE
172,"no, that's Eve's book.",False,0,NONE
173,"yes, that's Racketyboom.",False,0,NONE
174,"yes, that's Racketyboom.",False,0,NONE
175,"no, Mommy's not going To read.",False,0,NONE
176,"Eve, read book.",False,0,NONE
177,you read the book.,False,0,NONE
178,"no, Mommy cann't read.",False,0,NONE
179,Mommy's busy.,False,0,NONE
180,"Eve, read.",False,0,NONE
181,"yes, you read about the choochoo.",False,0,NONE
182,Mommy'll read later.,False,0,NONE
183,I'll read to you later.,False,0,NONE
184,come.,False,0,NONE
185,where're you going?,True,1,MQ_ADJUNCT
186,"oh, the choochoo is coming?",False,0,NONE
187,what?,False,0,NONE
188,you want some milk?,False,0,NONE
189,we'll have milk for lunch.,False,0,NONE
190,cup?,False,0,NONE
191,that's not a cup.,False,0,NONE
192,that's the top.,False,0,NONE
193,that's the top to a jar.,False,0,NONE
194,what is that?,True,1,MQ_OBJ
195,what?,False,0,NONE
196,what is that?,True,1,MQ_OBJ
197,what is it?,True,1,MQ_OBJ
198,quacko quacko.,False,0,NONE
199,yes.,False,0,NONE
200,the ducks say what?,False,0,NONE
201,what is that?,True,1,MQ_OBJ
202,what?,False,0,NONE
203,radio.,False,0,NONE
204,what'll you do with it?,True,1,MQ_OBJ
205,hat?,False,0,NONE
206,where is your hat *T*-1?,False,0,NONE
207,I don't have it.,False,0,NONE
208,go find it.,False,0,NONE
209,go find your hat.,False,0,NONE
210,"oh, that's so pretty.",False,0,NONE
211,what do you want me to do?,True,1,MQ_OBJ
212,yeah.,False,0,NONE
213,okay.,False,0,NONE
214,book.,False,0,NONE
215,is that Racketyboom?,False,0,NONE
216,why don't you put Racketyboom back in the toy box?,True,1,MQ_ADJUNCT
217,because I 'm tired of stepping on it.,False,0,NONE
218,stool.,False,0,NONE
219,yes.,False,0,NONE
220,you going to sit on that stool?,False,0,NONE
221,"no, the man'll sit in the chair.",False,0,NONE
222,what?,False,0,NONE
223,what are you doing?,True,1,MQ_OBJ
224,who's sitting?,True,1,MQ_SUBJ
225,Neil?,False,0,NONE
226,"no, Neil's not going to sit.",False,0,NONE
227,no.,False,0,NONE
228,"no, Eve's sitting on the stool.",False,0,NONE
229,Neil?,False,0,NONE
230,"no, Neil doesn't sit on the stool.",False,0,NONE
231,get what?,False,0,NONE
232,get what?,False,0,NONE
233,that.,False,0,NONE
234,what this?,False,0,NONE
235,is that what you want?,True,1,EQ_ADJUNCT
236,what?,False,0,NONE
237,"Neil, sit.",False,0,NONE
238,good girl.,False,0,NONE
239,"yes, that was a good girl.",False,0,NONE
240,what are you doing?,True,1,MQ_OBJ
241,that's a seat.,False,0,NONE
242,that's Eve's seat.,False,0,NONE
243,"yes, Eve's seat.",False,0,NONE
244,are you alright?,False,0,NONE
245,what is that?,True,1,MQ_OBJ
246,farmer and what else?,False,0,NONE
247,Sambo.,False,0,NONE
248,"no, you read, Sambo.",False,0,NONE
249,because I 'm busy.,False,0,NONE
250,I 'm making lunch.,False,0,NONE
251,what did you do?,True,1,MQ_OBJ
252,"yes, you hit your head.",False,0,NONE
253,what do you want?,True,1,MQ_OBJ
254,paper.,False,0,NONE
255,that's my paper.,False,0,NONE
256,your paper's on the table.,False,0,NONE
257,you go the other paper.,False,0,NONE
258,you go write on your paper.,False,0,NONE
259,want come up?,False,0,NONE
260,how about your diaper?,False,0,NONE
261,do we have to change your diaper?,False,0,NONE
262,"yes, why don't you go and lay down on the floor?",True,1,MQ_ADJUNCT
263,you cann't lay on the stool.,False,0,NONE
264,you cann't lay down on the stool.,False,0,NONE
265,"yes, Eve can write too.",False,0,NONE
266,okay.,False,0,NONE
267,you go write on the paper.,False,0,NONE
268,write on the paper.,False,0,NONE
269,I 'm going upstairs.,False,0,NONE
270,I'll be right back.,False,0,NONE
271,there.,False,0,NONE
272,what's that?,True,1,MQ_OBJ
273,read.,False,0,NONE
274,you read.,False,0,NONE
275,"yes, we're going to have cheese for lunch.",False,0,NONE
276,can you get your chair?,False,0,NONE
277,give me the cheese.,False,0,NONE
278,you move your chair around and have lunch.,False,0,NONE
279,mhm.,False,0,NONE
280,no.,False,0,NONE
281,the man's going to have coffee.,False,0,NONE
282,mhm.,False,0,NONE
283,the man's writing.,False,0,NONE
284,that.,False,0,NONE
285,mhm.,False,0,NONE
286,what?,False,0,NONE
287,"yes, that's soup.",False,0,NONE
288,that's pudding.,False,0,NONE
289,uhhuh.,False,0,NONE
290,that's Eve's pudding.,False,0,NONE
291,I 'm going to the basement and I'll be right back.,False,0,NONE
292,what?,False,0,NONE
293,that's pudding.,False,0,NONE
294,do you like it?,False,0,NONE
295,it's good.,False,0,NONE
296,that's a taperecorder.,False,0,NONE
297,taperecorder.,False,0,NONE
298,what is that?,True,1,MQ_OBJ
299,that's the man's taperecorder.,False,0,NONE
300,more what?,False,0,NONE
301,soup soup.,False,0,NONE
302,you have soup.,False,0,NONE
303,more pudding?,False,0,NONE
304,more pudding.,False,0,NONE
305,is that what you want?,True,1,EQ_OBJ
306,more pudding.,False,0,NONE
307,more pudding.,False,0,NONE
308,give the man a cracker?,False,0,NONE
309,"oh, taperecorder?",False,0,NONE
310,taperecorder?,False,0,NONE
311,yes.,False,0,NONE
312,taperecorder.,False,0,NONE
313,yes.,False,0,NONE
314,mhm.,False,0,NONE
315,down?,False,0,NONE
316,are you all done?,False,0,NONE
317,would you like a piece of apple?,False,0,NONE
318,no.,False,0,NONE
319,you don't want apple.,False,0,NONE
320,how about a bit of peanut butter?,False,0,NONE
321,what do you want?,True,1,MQ_OBJ
322,what?,False,0,NONE
323,you don't want anything else to eat?,False,0,NONE
324,sure?,False,0,NONE
325,piece of celery?,False,0,NONE
326,you'd like a piece of celery.,False,0,NONE
327,"you may get down and eat the celery, yes.",False,0,NONE
328,what is that?,True,1,MQ_OBJ
329,what is it?,True,1,MQ_OBJ
330,where is your car going?,True,1,MQ_ADJUNCT
331,is it going?,False,0,NONE
332,does it go far?,False,0,NONE
333,"dolly, celery.",False,0,NONE
334,the dolly eats his celery.,False,0,NONE
335,does she like it?,False,0,NONE
336,does the dolly have a name?,False,0,NONE
337,what's her name?,True,1,MQ_OBJ
338,what are you doing?,True,1,MQ_OBJ
339,no more celery?,False,0,NONE
340,alright.,False,0,NONE
341,man have what?,False,0,NONE
342,"dolly, what?",False,0,NONE
343,what?,False,0,NONE
344,what?,False,0,NONE
345,what is it?,True,1,MQ_OBJ
346,what do you want?,True,1,MQ_OBJ
347,find what?,False,0,NONE
348,what?,False,0,NONE
349,"Eve, there are a lot of things in there.",False,0,NONE
350,do you want this?,False,0,NONE
351,do you want dolly's shoe?,False,0,NONE
352,where's the other one?,True,1,MQ_ADJUNCT
353,where's the other shoe?,True,1,MQ_ADJUNCT
354,"yes, we'll find it.",False,0,NONE
355,where's dolly's other,False,0,NONE
356,"oh, dolly's other shoe is on her foot.",False,0,NONE
357,dolly has her other shoe.,False,0,NONE
358,yes.,False,0,NONE
359,you put that shoe on dolly.,False,0,NONE
360,uhhuh.,False,0,NONE
361,"yes, that's dolly's shoe.",False,0,NONE
362,did you put dolly's shoes on?,False,0,NONE
363,you are good.,False,0,NONE
364,yes.,False,0,NONE
365,what is that?,True,1,MQ_OBJ
366,spool.,False,0,NONE
367,where's the top?,True,1,MQ_ADJUNCT
368,there isn't a top for that.,False,0,NONE
369,there is no top.,False,0,NONE
370,"well, we cann't find it because there isn't one.",False,0,NONE
371,what is that?,True,1,MQ_OBJ
372,not your spoon.,False,0,NONE
373,that's the man's spoon.,False,0,NONE
374,"yes, it belongs to the man.",False,0,NONE
375,that's the man's spoon.,False,0,NONE
376,the man stirs his coffee with the spoon.,False,0,NONE
377,you go and get the napkin.,False,0,NONE
378,get the napkin.,False,0,NONE
379,that's it.,False,0,NONE
380,you bring it to the kitchen.,False,0,NONE
381,"oh, thank you.",False,0,NONE
382,what?,False,0,NONE
383,"well, let's see if we can find the top.",True,1,EQ_POLAR
384,there it is.,False,0,NONE
385,good.,False,0,NONE
386,does it taste good?,False,0,NONE
387,don't think the man wants to taste it.,False,0,NONE
388,"no, the man doesn't want to taste it.",False,0,NONE
389,"well, because you've had it in your mouth.",False,0,NONE
390,"yes, mouth.",False,0,NONE
391,be careful.,False,0,NONE
392,"man, what?",False,0,NONE
393,"man, taste it?",False,0,NONE
394,I 'm not sure.,False,0,NONE
395,"no, I 'm not sure.",False,0,NONE
396,yes.,False,0,NONE
397,okay.,False,0,NONE
398,"change your record, would you, please?",False,0,NONE
399,"yes, you have the top on the table.",False,0,NONE
400,"that's not the table, that's the fireplace.",False,0,NONE
401,that's the fireplace.,False,0,NONE
402,yes.,False,0,NONE
403,you're going To call Granma.,False,0,NONE
404,"yes, you called Granma.",False,0,NONE
405,let's put the books in the basket.,False,0,NONE
406,what?,False,0,NONE
407,will Mommy put them in the basket?,False,0,NONE
408,could you get the other books?,False,0,NONE
409,you get the other books and we'll put them in the basket.,False,0,NONE
410,yes.,False,0,NONE
411,are there any in the kitchen?,False,0,NONE
412,you look in the kitchen.,False,0,NONE
413,aren't there any books out there?,False,0,NONE
414,"would you bring them here, please?",False,0,NONE
415,oh but there aren't any there.,False,0,NONE
416,alright.,False,0,NONE
417,"oh, do you want a pencil too?",False,0,NONE
418,let me see if I can find you a pencil there.,True,1,EQ_POLAR
419,that's Cromer.,False,0,NONE
420,what?,False,0,NONE
421,"yes, the coffee's coming.",False,0,NONE
422,we're going to have coffee in just a minute.,False,0,NONE
423,what's that *NULL* you're writing?,True,2,MQ_OBJ;RC_OBJ
424,oh.,False,0,NONE
425,that's very very good.,False,0,NONE
426,that's very good.,False,0,NONE
427,there.,False,0,NONE
428,who's that?,True,1,MQ_OBJ
429,"yeah, that's a nice pencil.",False,0,NONE
430,it's Becky.,False,0,NONE
431,yes.,False,0,NONE
432,Becky's up there.,False,0,NONE
433,Becky's home yes.,False,0,NONE
434,what are you writing?,True,1,MQ_OBJ
435,what?,False,0,NONE
436,"oh, you want a letter on your arm?",False,0,NONE
437,"oh, right.",False,0,NONE
438,oh yes.,False,0,NONE
439,that's very nice.,False,0,NONE
440,what kind of a letter is that?,True,1,MQ_OBJ
441,what did you do?,True,1,MQ_OBJ
442,what?,False,0,NONE
443,did you hit your head?,False,0,NONE
444,what happened?,True,1,MQ_SUBJ
445,you fall?,False,0,NONE
446,oh.,False,0,NONE
447,what do you want?,True,1,MQ_OBJ
448,how about a glass of juice?,False,0,NONE
449,would that be better?,False,0,NONE
450,alright.,False,0,NONE
451,"oh, you want it in a cup?",False,0,NONE
452,alright.,False,0,NONE
453,there.,False,0,NONE
454,where's the pencil?,True,1,MQ_ADJUNCT
455,where is the pencil?,True,1,MQ_ADJUNCT
456,where's my pencil?,True,1,MQ_ADJUNCT
457,you having juice?,False,0,NONE
458,you want more juice?,False,0,NONE
459,alright.,False,0,NONE
460,that's a cough *NULL* you have.,True,1,RC_OBJ
461,you have a cough.,False,0,NONE
462,"oh, you do.",False,0,NONE
463,you have a cough?,False,0,NONE
464,I 'm going to go to the basement.,False,0,NONE
465,"I'll be right back, you stay here and talk to Mr Fraser and Mr",False,0,NONE
466,no.,False,0,NONE
467,"I think, I think you should stay here.",False,0,NONE
468,you stay here and your Mommy'll be right back.,False,0,NONE
469,can you do that?,False,0,NONE
470,"yes, it was a man.",False,0,NONE
471,I'll be right back.,False,0,NONE
472,banjo!,False,0,NONE
473,is that your banjo?,False,0,NONE
474,put this here on the floor.,False,0,NONE
475,okay.,False,0,NONE
476,coffee,False,0,NONE
477,"you're not having coffee, you're having juice.",False,0,NONE
478,no.,False,0,NONE
479,Mommy's not gon na sit down now.,False,0,NONE
480,come out here.,False,0,NONE
481,finger?,False,0,NONE
482,what's wrong with your finger?,True,1,MQ_SUBJ
483,what do you want me to do with the book?,True,1,MQ_OBJ
484,"no, you read the book.",False,0,NONE
485,"no, Eve.",False,0,NONE
486,Mama's busy.,False,0,NONE
487,no.,False,0,NONE
488,you don't need any more right now.,False,0,NONE
489,later maybe.,False,0,NONE
490,later maybe.,False,0,NONE
491,"there, let me see, look here.",False,0,NONE
492,where is Eve's paper?,True,1,MQ_ADJUNCT
493,on the table.,False,0,NONE
494,are you going to write?,False,0,NONE
495,uhhuh.,False,0,NONE
496,Mr Cromer has a pencil.,False,0,NONE
497,who is that.,True,1,MQ_OBJ
498,"that's a pencil, I know.",False,0,NONE
499,no you cann't have that.,False,0,NONE
500,this is Mommy's.,False,0,NONE
501,this is Eve's right here.,False,0,NONE
502,"no, it's not yours.",False,0,NONE
503,uhhuh.,False,0,NONE
504,you want me to have it?,False,0,NONE
505,thank you.,False,0,NONE
506,what?,False,0,NONE
507,goING To sit down?,False,0,NONE
508,what is that?,True,1,MQ_OBJ
509,that's sugar.,False,0,NONE
510,"good girl, yes.",False,0,NONE
511,"no, you may not have that.",False,0,NONE
512,"yes, I'll turn it.",False,0,NONE
513,who is that?,True,1,MQ_OBJ
514,Becky.,False,0,NONE
515,Becky's at home.,False,0,NONE
516,bring it here.,False,0,NONE
517,"yes, bring it.",False,0,NONE
518,where are you going?,True,1,MQ_ADJUNCT
519,where?,False,0,NONE
520,you're going To see Becky?,False,0,NONE
521,why don't you stay here?,True,1,MQ_ADJUNCT
522,Becky's very busy.,False,0,NONE
523,she's playing hard.,False,0,NONE
524,Rangy's upstairs in bed.,False,0,NONE
525,"no, there she is.",False,0,NONE
526,pardon me.,False,0,NONE
527,yes.,False,0,NONE
528,I thought she was upstairs.,False,0,NONE
529,where you going?,False,0,NONE
530,why don't you stay here?,True,1,MQ_ADJUNCT
531,you can see Becky later.,False,0,NONE
532,what?,False,0,NONE
533,where you going?,False,0,NONE
534,you want me to sit down?,False,0,NONE
535,what are we going to do?,True,2,MQ_OBJ;MQ_SUBJ
536,"come on, let's go in the room.",False,0,NONE
537,in the room.,False,0,NONE
538,is Eve going to read?,False,0,NONE
539,"yes, Mr Cromer has a pencil.",False,0,NONE
540,what is that?,True,1,MQ_OBJ
541,you want Mommy to have a letter?,False,0,NONE
542,alright.,False,0,NONE
543,you want a letter over here?,False,0,NONE
544,alright.,False,0,NONE
545,what did you say?,True,1,MQ_OBJ
546,Kathy doesn't want a letter.,False,0,NONE
547,no.,False,0,NONE
548,what is that?,True,1,MQ_OBJ
549,what man?,False,0,NONE
550,what is that?,True,1,MQ_OBJ
551,what is that?,True,1,MQ_OBJ
552,keep your finger out.,False,0,NONE
553,what is that?,True,1,MQ_OBJ
554,sugar.,False,0,NONE
555,it goes in the coffee.,False,0,NONE
556,what?,False,0,NONE
557,"yes, coffee.",False,0,NONE
558,what is that?,True,1,MQ_OBJ
559,what?,False,0,NONE
560,what is it?,True,1,MQ_OBJ
561,that's the king.,False,0,NONE
562,this is the king.,False,0,NONE
563,what's that?,True,1,MQ_OBJ
564,bear.,False,0,NONE
565,"no, that's the cat.",False,0,NONE
566,what's that?,True,1,MQ_OBJ
567,what?,False,0,NONE
568,"oh, a fox.",False,0,NONE
569,it's not a fox.,False,0,NONE
570,that's not a fox.,False,0,NONE
571,that's a dog.,False,0,NONE
572,yeah.,False,0,NONE
573,that's Humpty_Dumpty.,False,0,NONE
574,"yes, pretty good.",False,0,NONE
575,pretty good.,False,0,NONE
576,that's Jack.,False,0,NONE
577,Eve's letter.,False,0,NONE
578,Eve's mail.,False,0,NONE
579,is there a lady on your letter?,False,0,NONE
580,uhhuh.,False,0,NONE
581,that's your letter.,False,0,NONE
582,who is that?,True,1,MQ_OBJ
583,"no, that's Humpty_Dumpty.",False,0,NONE
584,what do you want me to do?,True,1,MQ_OBJ
585,Dumpty?,False,0,NONE
586,there's Dumpty.,False,0,NONE
587,Humpty_Dumpty.,False,0,NONE
588,what's that?,True,1,MQ_OBJ
589,what?,False,0,NONE
590,that's the king.,False,0,NONE
591,who's that?,True,1,MQ_OBJ
592,who?,False,0,NONE
593,that's not the fox.,False,0,NONE
594,that's Humpty_Dumpty.,False,0,NONE
595,Humpty_Dumpty.,False,0,NONE
596,Humpty_Dumpty.,False,0,NONE
597,what's that?,True,1,MQ_OBJ
598,what?,False,0,NONE
599,"yes, the kitty.",False,0,NONE
600,that's right.,False,0,NONE
601,what is that?,True,1,MQ_OBJ
602,no.,False,0,NONE
603,that's his dog.,False,0,NONE
604,that's not a fox.,False,0,NONE
605,that's his dog.,False,0,NONE
606,who is that?,True,1,MQ_OBJ
607,Dumpty.,False,0,NONE
608,Humpty_Dumpty.,False,0,NONE
609,what do you want me to do?,True,1,MQ_OBJ
610,Humpty_Dumpty.,False,0,NONE
611,he fell off the well.,False,0,NONE
612,what?,False,0,NONE
613,I cann't see.,False,0,NONE
614,bring it here.,False,0,NONE
615,what's what?,True,1,MQ_OBJ
616,yeah.,False,0,NONE
617,that's the horsie's eye.,False,0,NONE
618,poor horsie's head.,False,0,NONE
619,you'll hurt horsie's head.,False,0,NONE
620,yes.,False,0,NONE
621,that's Humpty_Dumpty.,False,0,NONE
622,that's Jill.,False,0,NONE
623,there's Jack and there's Jill.,False,0,NONE
624,the stool's right there.,False,0,NONE
625,fish.,False,0,NONE
626,what're the fish doing?,True,1,MQ_OBJ
627,they're swimming?,False,0,NONE
628,they are?,False,0,NONE
629,that's Mr Cromer's briefcase.,False,0,NONE
630,that's Mr Cromer's briefcase.,False,0,NONE
631,Cromer's briefcase.,False,0,NONE
632,Cromer's briefcase.,False,0,NONE
633,that's pretty good.,False,0,NONE
634,that's Mr Fraser's briefcase.,False,0,NONE
635,briefcase.,False,0,NONE
636,where's Papa's banjo?,True,1,MQ_ADJUNCT
637,"no, it's not on the table.",False,0,NONE
638,it's on the wall.,False,0,NONE
639,you going To play?,False,0,NONE
640,you going To play music for us?,False,0,NONE
641,finger stuck?,False,0,NONE
642,finger stuck.,False,0,NONE
643,play the music.,False,0,NONE
644,you going To dance too?,False,0,NONE
645,you don't dance sitting down.,False,0,NONE
646,you have to stand up to dance.,False,0,NONE
647,that's much better.,False,0,NONE
648,bird.,False,0,NONE
649,did you hear the bird?,False,0,NONE
650,do you?,False,0,NONE
651,light?,False,0,NONE
652,what light?,False,0,NONE
653,Eve's light?,False,0,NONE
654,what,False,0,NONE
655,"well, Rangy was here a minute.",False,0,NONE
656,there she is.,False,0,NONE
657,why do you want the door open?,True,1,MQ_ADJUNCT
658,where are you going?,True,1,MQ_ADJUNCT
659,where?,False,0,NONE
660,where are you going?,True,1,MQ_ADJUNCT
661,where are you going?,True,1,MQ_ADJUNCT
662,what are you doing?,True,1,MQ_OBJ
663,are you going to sit out there?,False,0,NONE
664,you want me to sit on the step with you?,False,0,NONE
665,what are you doing out there?,True,1,MQ_OBJ
666,you're doing what?,False,0,NONE
667,"why don't you come in and sit in your chair, huh?",True,1,MQ_ADJUNCT
668,and watch the fish.,False,0,NONE
669,we'll see Becky later.,False,0,NONE
670,because Becky's busy and.,False,0,NONE
671,"oh, is Rangy still on the step?",False,0,NONE
672,you want me to get her?,False,0,NONE
673,I'll go get her.,False,0,NONE
674,that's Eve's letter.,False,0,NONE
675,yes.,False,0,NONE
676,where is your horse?,True,1,MQ_ADJUNCT
677,"oh, I see it.",False,0,NONE
678,what about the horsie?,False,0,NONE
679,I know it's Eve's horsie.,False,0,NONE
680,come here.,False,0,NONE
681,do you want your diaper changed?,False,0,NONE
682,yes.,False,0,NONE
683,that's baby,False,0,NONE
684,yes.,False,0,NONE
685,we'll change Eve's diaper right now.,False,0,NONE
686,okay?,False,0,NONE
687,that's horsie.,False,0,NONE
688,that's Eve's horsie.,False,0,NONE
689,right.,False,0,NONE
690,wait wait wait.,False,0,NONE
691,your panties are on.,False,0,NONE
692,why?,False,0,NONE
693,because I just put them on.,False,0,NONE
694,what?,False,0,NONE
695,you come out of there.,False,0,NONE
696,that's Papa's ashtray.,False,0,NONE
697,"no, you may not have it.",False,0,NONE
698,come out here and play.,False,0,NONE
699,off?,False,0,NONE
700,where's the rest of it?,True,1,MQ_ADJUNCT
701,where's the top?,True,1,MQ_ADJUNCT
702,the one?,False,0,NONE
703,which one?,False,0,NONE
704,find it?,False,0,NONE
705,"well, you find it.",False,0,NONE
706,I don't know where you put it.,True,1,EQ_ADJUNCT
707,look on the floor.,False,0,NONE
708,you find it.,False,0,NONE
709,you find it.,False,0,NONE
710,did you find it?,False,0,NONE
711,bring it here and I'll fix it for you.,False,0,NONE
712,yes.,False,0,NONE
713,bring it here.,False,0,NONE
714,"well not, where's the rest?",True,1,MQ_ADJUNCT
715,where's the other piece?,True,1,MQ_ADJUNCT
716,"yes, that's Kathy.",False,0,NONE
717,"yes, she's crying.",False,0,NONE
718,"the table, yes.",False,0,NONE
719,"yes, you get it.",False,0,NONE
720,"yes, that's Kathy.",False,0,NONE
721,"no, we cann't go outside now.",False,0,NONE
722,because we're busy now.,False,0,NONE
723,we'll play outside later.,False,0,NONE
724,later we'll go outside.,False,0,NONE
725,right.,False,0,NONE
726,later we'll go outside.,False,0,NONE
727,yes.,False,0,NONE
728,outside.,False,0,NONE
