tree_id,sentence,has_trace,n_deps,final_labels_str
103,I don't think I understand what you're talking about?,True,1,EQ_OBJ
104,you mean the windshield like that?,False,0,NONE
105,on the car?,False,0,NONE
106,"oh yes, I don't know where that is.",True,1,EQ_ADJUNCT
107,what light?,False,0,NONE
108,oh yes.,False,0,NONE
109,I 'm sure it must be on.,False,0,NONE
110,you let him use that while you're driving the car?,False,0,NONE
111,yes.,False,0,NONE
112,I guess he was just measuring the string to see how long it was.,True,1,EQ_OBJ
113,you don't want anything in there?,False,0,NONE
114,this is a real microscope.,False,0,NONE
115,microscope.,False,0,NONE
116,don't you want to look through here first?,False,0,NONE
117,mmhm.,False,0,NONE
118,we need a small mirror.,False,0,NONE
119,"no, a tiny mirror.",False,0,NONE
120,we need something *NULL* to look at.,True,1,RC_OBJ
121,we could use a hair.,False,0,NONE
122,because we're going to look at it under a microscope.,False,0,NONE
123,I didn't bring him.,False,0,NONE
124,he came by himself.,False,0,NONE
125,he came in through the open door.,False,0,NONE
126,"Rinny, no no.",False,0,NONE
127,"no, I see some big ropes.",False,0,NONE
128,"Paul, no no.",False,0,NONE
129,can you look through that hole?,False,0,NONE
130,"no, look through the hole, honey.",False,0,NONE
131,did you see it?,False,0,NONE
132,"it's what you call a mechanical toy, yes.",True,1,EQ_OBJ
133,no no.,False,0,NONE
134,it does what?,False,0,NONE
135,"oh, I suppose it's something *NULL* you can make.",True,1,RC_OBJ
136,"different things, different shapes.",False,0,NONE
137,a what?,False,0,NONE
138,a fish cart?,False,0,NONE
139,why do you lock the animals up at night?,True,1,MQ_ADJUNCT
140,what kind of food do you have?,True,1,MQ_OBJ
141,what kind is that?,True,1,MQ_OBJ
142,I don't know what ice vanilla food is.,True,1,EQ_OBJ
143,what is it?,True,1,MQ_OBJ
144,let Paul have one.,False,0,NONE
145,can you do what?,False,0,NONE
146,what do you have?,True,1,MQ_OBJ
147,some what?,False,0,NONE
148,what kind of food?,False,0,NONE
149,a what?,False,0,NONE
150,what kind of head?,False,0,NONE
151,can you?,False,0,NONE
152,is it now a bicycle?,False,0,NONE
153,some what?,False,0,NONE
154,yes.,False,0,NONE
155,some for my little baby and Ursula.,False,0,NONE
156,"no, I didn't.",False,0,NONE
157,thank you.,False,0,NONE
158,alright.,False,0,NONE
159,what?,False,0,NONE
160,alright.,False,0,NONE
161,alright.,False,0,NONE
162,I have it.,False,0,NONE
163,it's alright.,False,0,NONE
164,does he want what?,False,0,NONE
165,kings?,False,0,NONE
166,what are those?,True,1,MQ_OBJ
167,and what will the poor cow do?,True,1,EQ_OBJ
168,you have two friends in there?,False,0,NONE
169,"how many shapes can you make with that, Adam?",True,1,MQ_OBJ
170,that's one.,False,0,NONE
171,"two, three.",False,0,NONE
172,"oh, you mean a crown.",False,0,NONE
173,you mean a fish net.,False,0,NONE
174,"oh, what will she do.",True,1,MQ_OBJ
175,poor little cow.,False,0,NONE
176,"oh, very good.",False,0,NONE
177,why don't you just sit on your bed.,True,1,MQ_ADJUNCT
178,"that's a doggie, isn't it?",False,0,NONE
179,"oh, he's swinging.",False,0,NONE
180,oh very.,False,0,NONE
181,careful of my long white beard.,False,0,NONE
182,do you live on a farm?,False,0,NONE
183,yes.,False,0,NONE
184,what's your name?,True,1,MQ_OBJ
185,dragon.,False,0,NONE
186,I never saw a dragon on a farm before.,False,0,NONE
187,do you live in a barnyard?,False,0,NONE
188,yes.,False,0,NONE
189,"clucko clucko clucko, do you live up in the mountains?",False,0,NONE
190,on the farm.,False,0,NONE
191,are you a baby dragon or a papa dragon?,False,0,NONE
192,yes.,False,0,NONE
193,I 'm a mommy chicken and I've got seventeen baby chicks.,False,0,NONE
194,hello.,False,0,NONE
195,you do.,False,0,NONE
196,I've never seen you on my farm.,False,0,NONE
197,"oh, where's your farm?",True,1,MQ_ADJUNCT
198,"oh, I see.",False,0,NONE
199,would you like some of my salt?,False,0,NONE
200,don't you eat my chickens.,False,0,NONE
201,you're a funny little boy.,False,0,NONE
202,"Mr Dragon, you don't like blocks?",False,0,NONE
203,ice.,False,0,NONE
204,do you get ice on the farm?,False,0,NONE
205,"oh no, that's my beard.",False,0,NONE
206,"oh please, don't, Mr Dragon.",False,0,NONE
207,it looks like a cow but I've never seen a cow with a beard.,False,0,NONE
208,it's a bull?,False,0,NONE
209,you've never seen one of those?,False,0,NONE
210,"oh, you have so.",False,0,NONE
211,let's put these up first.,False,0,NONE
212,I don't bring water in my bag.,False,0,NONE
213,why?,False,0,NONE
214,I couldn't carry it.,False,0,NONE
215,it would spill all over.,False,0,NONE
216,yes.,False,0,NONE
217,what did you do?,True,1,MQ_OBJ
218,no.,False,0,NONE
219,because then you cann't paint.,False,0,NONE
220,"no no, he's not bothering you.",False,0,NONE
221,he's just looking.,False,0,NONE
222,maybe Adam would like to paint his popsicle sticks.,False,0,NONE
223,here they all are.,False,0,NONE
224,dip the brush in paint lots of times so it's one color.,False,0,NONE
225,you could do all those colors.,False,0,NONE
226,roll it around until you get a good color.,False,0,NONE
227,oh yes.,False,0,NONE
228,put it back in the yellow.,False,0,NONE
229,you get nice thick colors.,False,0,NONE
230,"oh, that's pretty, Adam.",False,0,NONE
231,"oh, that's very pretty, Adam.",False,0,NONE
232,"yes, that's very very pretty, Adam.",False,0,NONE
233,"no no, you cann't have the paint.",False,0,NONE
234,no I don't think he needs it.,False,0,NONE
235,that would spoil the paints.,False,0,NONE
236,it's not a tricycle stick.,False,0,NONE
237,it's a popsicle stick.,False,0,NONE
238,you did.,False,0,NONE
239,the people in the factory where they make the popsicles put the,True,1,RC_ADJUNCT
240,and then you eat frozen whatever it is.,True,1,RC_OBJ
241,and then they throw the popsicle stick away.,False,0,NONE
242,yes.,False,0,NONE
243,"no, they shouldn't throw it on the sidewalk at all, should they?",False,0,NONE
244,that's where we found those.,True,1,EQ_ADJUNCT
245,that's right.,False,0,NONE
246,is that what you do?,True,1,EQ_OBJ
247,you do it.,False,0,NONE
248,what kind?,False,0,NONE
249,you mean what color?,False,0,NONE
250,did you make me blue?,False,0,NONE
251,know what that color is?,True,1,EQ_OBJ
252,is it?,False,0,NONE
253,I think it's brown too.,False,0,NONE
254,you may leave them there.,False,0,NONE
255,here's your can.,False,0,NONE
256,here's another one.,False,0,NONE
257,don't use so much water.,False,0,NONE
258,don't you need some color?,False,0,NONE
259,what is it?,True,1,MQ_OBJ
260,that's right.,False,0,NONE
261,alright.,False,0,NONE
262,how colored they are.,True,1,EQ_ADJUNCT
263,why don't you count them?,True,1,MQ_ADJUNCT
264,it doesn't have any paint on?,False,0,NONE
265,why didn't you put any paint on?,True,1,MQ_ADJUNCT
266,"wait, Adam, don't pull the bag in the water.",False,0,NONE
267,have you finished with the paint?,False,0,NONE
268,yes.,False,0,NONE
269,I 'm a nice what?,False,0,NONE
270,oh no.,False,0,NONE
271,oh no.,False,0,NONE
272,they're alright just like dat.,False,0,NONE
273,what are you looking for?,True,1,MQ_OBJ
274,that's right.,False,0,NONE
275,I thought you'd seen one of those before.,False,0,NONE
276,"careful, don't pull it so hard.",False,0,NONE
277,alright.,False,0,NONE
278,"would you like to see how many of these we found, Adam?",True,1,EQ_OBJ
279,I don't know if there's a whole set or not.,True,1,EQ_POLAR
280,it's to draw.,False,0,NONE
281,you need paper.,False,0,NONE
282,no no.,False,0,NONE
283,just write with it.,False,0,NONE
284,Rin.,False,0,NONE
285,let go.,False,0,NONE
286,you mean the scissors?,False,0,NONE
287,Rinny Rinny.,False,0,NONE
288,you can only use one thing at a time.,False,0,NONE
289,"what do you mean, Adam?",True,1,MQ_OBJ
290,watch your fingers.,False,0,NONE
291,"no no, Adam.",False,0,NONE
292,Rinny.,False,0,NONE
293,what're you going to make?,True,1,MQ_OBJ
294,"he said please, don't have a car run over me.",False,0,NONE
295,"you going To bite it to pieces, Rinny?",False,0,NONE
296,Rinny!,False,0,NONE
297,"go back, Rinny.",False,0,NONE
298,it's like a foot rest.,False,0,NONE
299,Rinny.,False,0,NONE
300,what're you doing back in there?,True,1,MQ_OBJ
301,"you just cann't stay out, can you?",False,0,NONE
302,that was an accident.,False,0,NONE
303,honey.,False,0,NONE
304,no thank you.,False,0,NONE
305,I don't know what ice vanilla is.,True,1,EQ_OBJ
306,you mean vanilla ice?,False,0,NONE
307,you're building a house.,False,0,NONE
308,I was talking to Paul just then.,False,0,NONE
309,but I 'm talking to you right now.,False,0,NONE
310,what're you doing?,True,1,MQ_OBJ
311,"no toy in your mouth, Paulie.",False,0,NONE
312,no no.,False,0,NONE
313,thank you.,False,0,NONE
314,"well, how will you get the blocks out when you want them.",True,2,EQ_ADJUNCT;MQ_ADJUNCT
315,"no, you may not.",False,0,NONE
316,if you keep every thing that she has what would she have for,True,2,EQ_POLAR;RC_OBJ
317,you what?,False,0,NONE
318,"no, I don't think his tail goes on his head.",False,0,NONE
319,I don't think so.,False,0,NONE
320,no.,False,0,NONE
321,there are lots of other pieces around.,False,0,NONE
322,"no, on the floor.",False,0,NONE
323,go over there so you willn't jump on us.,False,0,NONE
324,"well, what're you doing?",True,1,MQ_OBJ
325,put your pajamas the floor.,False,0,NONE
326,that's right.,False,0,NONE
327,what're you doing?,True,1,MQ_OBJ
328,trying to break it?,False,0,NONE
329,why would you break it?,True,1,MQ_ADJUNCT
330,yes.,False,0,NONE
331,I have some money.,False,0,NONE
332,"no no, Paul cann't have any.",False,0,NONE
333,"I don't think I need money, thank you.",False,0,NONE
334,thank you.,False,0,NONE
335,what did you buy?,True,1,MQ_OBJ
336,how much money do you have?,True,1,MQ_OBJ
337,how can you save your money if you put it in there.,True,2,EQ_POLAR;MQ_ADJUNCT
338,how can you save your money if you put it in there.,True,2,EQ_POLAR;MQ_ADJUNCT
339,let's see how much money you have?,True,1,EQ_OBJ
340,sixty dollars?,False,0,NONE
341,what would you do with sixty dollars.,True,1,MQ_OBJ
342,what man?,False,0,NONE
343,"good morning, sir, what could I help you with this morning?",True,1,MQ_OBJ
344,"one dollars, two dollars, three, four, five.",False,0,NONE
345,five dollars.,False,0,NONE
346,fifty.,False,0,NONE
347,you didn't give me enough.,False,0,NONE
348,I said five.,False,0,NONE
349,"well, if you don't want to buy my food then you just put it back on.",True,1,EQ_POLAR
350,you only gave me one dollar.,False,0,NONE
351,alright.,False,0,NONE
352,you left your pocketbook.,False,0,NONE
353,"well, you should always take that because that has your money in",False,0,NONE
354,it's alright.,False,0,NONE
355,you paid me enough money.,False,0,NONE
356,you're welcome.,False,0,NONE
357,thank you.,False,0,NONE
358,what do you need?,True,1,MQ_OBJ
359,"careful, don't hurt Paul.",False,0,NONE
360,what will she have to bring next time?,True,1,MQ_OBJ
361,that's Adam's pocketbook.,False,0,NONE
362,you're going to serve us out here.,False,0,NONE
363,if I want some more what?,True,1,EQ_POLAR
364,"let him have the car, honey.",False,0,NONE
365,"that's one penny, please.",False,0,NONE
366,thank you.,False,0,NONE
367,I don't give money out in the store.,False,0,NONE
368,I just sell food.,False,0,NONE
369,is this your dollar?,False,0,NONE
370,"alright, I'll give you thirty cents back.",False,0,NONE
371,thank you.,False,0,NONE
372,that's alright.,False,0,NONE
373,I'll sell it to you for fifty cents.,False,0,NONE
374,you don't have to have a dollar.,False,0,NONE
375,don't you have fifty cents?,False,0,NONE
376,that's the biggest round one.,False,0,NONE
377,what?,False,0,NONE
378,it's in the bank.,False,0,NONE
379,in the bank.,False,0,NONE
380,mmhm.,False,0,NONE
381,how can I give people any change?,True,1,MQ_ADJUNCT
382,"no, I don't.",False,0,NONE
383,yes.,False,0,NONE
384,we went swimming nearly every day.,False,0,NONE
385,if you say so.,True,1,EQ_POLAR
386,"oh, at camp?",False,0,NONE
387,"oh, really.",False,0,NONE
388,which one do you think I should use?,True,1,EQ_OBJ
389,alright.,False,0,NONE
390,here's your pencil.,False,0,NONE
391,this what?,False,0,NONE
392,"what can you make with those, Adam?",True,1,MQ_OBJ
393,did she tell you you could go in there?,False,0,NONE
394,that's to help you learn how to count.,True,1,EQ_ADJUNCT
395,number fun.,False,0,NONE
396,push one up.,False,0,NONE
397,count them.,False,0,NONE
398,how many?,False,0,NONE
399,count again.,False,0,NONE
400,one and one make what?,False,0,NONE
401,so how many should you have up?,True,1,MQ_OBJ
402,that's right.,False,0,NONE
403,you should have three up.,False,0,NONE
404,not three more.,False,0,NONE
405,make it look like that one.,False,0,NONE
406,does it look exactly like that?,False,0,NONE
407,I think you've got one too many.,False,0,NONE
408,maybe on another page you'll use the other ones.,False,0,NONE
409,how many little puppies over here?,False,0,NONE
410,one two three four on your number fun,False,0,NONE
411,"yes, that's a bee hive.",False,0,NONE
412,can you make it look like that?,False,0,NONE
413,that's right.,False,0,NONE
414,count each one only once.,False,0,NONE
415,one two.,False,0,NONE
416,count this one.,False,0,NONE
417,two.,False,0,NONE
418,how many do you need to push up?,True,1,MQ_OBJ
419,this is six over here.,False,0,NONE
420,make it look like that.,False,0,NONE
421,make it look like that.,False,0,NONE
422,like this?,False,0,NONE
423,how many school children will be late?,True,1,MQ_SUBJ
424,count them.,False,0,NONE
425,how many?,False,0,NONE
426,this is what eight will look like.,True,1,EQ_OBJ
427,now all the shiny cars in a line.,False,0,NONE
428,I don't think that's right.,False,0,NONE
429,let's try it again.,False,0,NONE
430,but you counted that one twice.,False,0,NONE
431,that's only one car.,False,0,NONE
432,watch what you're doing.,True,1,EQ_OBJ
433,is that what you do?,True,1,EQ_OBJ
434,look here.,False,0,NONE
435,"you willn't have any green ones, will you?",False,0,NONE
436,"no no, don't pull on the book, Paulie.",False,0,NONE
437,"oh no, you're alright.",False,0,NONE
438,we haven't done this page.,False,0,NONE
439,"fishes swimming, count all ten.",False,0,NONE
440,but you didn't count this one.,False,0,NONE
441,that's for that one.,False,0,NONE
442,how many do you have up there?,True,1,MQ_OBJ
443,count them before they run away.,False,0,NONE
444,"no, Paulie, no no.",False,0,NONE
445,tell me how many have you found.,True,1,EQ_OBJ
446,can you count the toys?,False,0,NONE
447,twenty homes are here in this town.,False,0,NONE
448,"two red counters up, all green counters down.",False,0,NONE
449,you have eighteen there.,False,0,NONE
450,did you see this?,False,0,NONE
451,eighteen sheep inside the gate.,False,0,NONE
452,"red counter, one green, counters eight.",False,0,NONE
453,now we're all finished.,False,0,NONE
454,alright.,False,0,NONE
455,you do it by yourself this time.,False,0,NONE
456,can you count?,False,0,NONE
457,she's handing you something.,False,0,NONE
458,I don't know.,False,0,NONE
459,what do you think they're for?,True,1,EQ_OBJ
460,you can make designs with them.,False,0,NONE
461,"let him look, honey.",False,0,NONE
462,"oh, another one broken.",False,0,NONE
463,I need a new one.,False,0,NONE
464,what happened?,True,1,MQ_SUBJ
465,is that a large one or a small one?,False,0,NONE
466,you can put them in all different directions.,False,0,NONE
467,a direction with this?,False,0,NONE
468,here's some more.,False,0,NONE
469,more rubber bands there.,False,0,NONE
470,what're you making with the long one?,True,1,MQ_OBJ
471,what did you make?,True,1,MQ_OBJ
472,why don't you use the small ones?,True,1,MQ_ADJUNCT
473,you don't have to stretch them very far.,False,0,NONE
474,hmm?,False,0,NONE
475,mmhm.,False,0,NONE
476,do you know what a design is?,True,1,EQ_OBJ
477,designs are different shapes of things.,False,0,NONE
478,what is that *NULL* you're making?,True,2,MQ_OBJ;RC_OBJ
479,a boat.,False,0,NONE
480,two motor boats.,False,0,NONE
481,ok.,False,0,NONE
482,what is that *NULL* you're making?,True,2,MQ_OBJ;RC_OBJ
483,what?,False,0,NONE
484,"oh, two big boats.",False,0,NONE
485,I cann't see.,False,0,NONE
486,put them around here.,False,0,NONE
487,a design doesn't have to be something.,False,0,NONE
488,it can just be a shape that you think is pretty.,True,1,RC_SUBJ
489,I think Paul put one on.,False,0,NONE
490,"he wants to play with you, Adam.",False,0,NONE
491,alright.,False,0,NONE
492,"well, let him put one on.",False,0,NONE
493,that's a rubber band.,False,0,NONE
494,"yes, can you think of anything else that that's like that?",False,0,NONE
495,like band and bandaid?,False,0,NONE
496,band box?,False,0,NONE
497,bandage?,False,0,NONE
498,"well, pick the rubber bands up and put them in the bag.",False,0,NONE
499,he thinks it's a what?,False,0,NONE
500,"well, it is round like a ring.",False,0,NONE
501,"no, you cann't play the game if you don't play the rubber bands.",True,1,EQ_POLAR
502,put them all in there.,False,0,NONE
503,so they willn't be so stretched.,False,0,NONE
504,mmhm.,False,0,NONE
505,I'll hold it while you put yours down.,False,0,NONE
506,"put this back first, Adam.",False,0,NONE
507,do you like this?,False,0,NONE
508,no.,False,0,NONE
509,"oh, Paul.",False,0,NONE
510,"no, not lobster.",False,0,NONE
511,they're part of rabbit.,False,0,NONE
512,they're part of big rabbit.,False,0,NONE
513,"well yes, like lobsters.",False,0,NONE
514,but that's after the skin is off.,False,0,NONE
515,"you, Paul.",False,0,NONE
516,"Adam, go look on the bed and bring Paul one of your books.",False,0,NONE
517,I think there're some old books there that are all torn.,True,1,RC_SUBJ
518,mmhm.,False,0,NONE
519,"now put this back in the bag, Adam.",False,0,NONE
520,do you think Robin uses that?,False,0,NONE
521,"yes, since he's a big boy and goes to school.",False,0,NONE
522,what kind of school do you go to?,True,1,MQ_OBJ
523,you don't learn how to count at nursery school.,True,1,EQ_ADJUNCT
524,you do?,False,0,NONE
525,can you count?,False,0,NONE
526,ok.,False,0,NONE
527,if you can count tell me how many I have up there.,True,2,EQ_OBJ;EQ_POLAR
528,"don't step on the book, honey.",False,0,NONE
529,these are what kind of people?,False,0,NONE
530,Eskimo.,False,0,NONE
531,would you like me to read?,False,0,NONE
532,I'd like to see it.,False,0,NONE
533,Paul would like to see it.,False,0,NONE
534,we need something like a shoelace *NULL* to spin it.,True,1,RC_SUBJ
535,yes.,False,0,NONE
536,there's one in there under your bed.,False,0,NONE
537,you go this way.,False,0,NONE
538,because it's closer.,False,0,NONE
539,that's just right.,False,0,NONE
540,now you hold onto the handle and pull as fast as you can pull.,False,0,NONE
541,how can you tell it's going to stop?,True,1,MQ_ADJUNCT
542,you're going to do it.,False,0,NONE
543,now hold on to the handle and pull hard.,False,0,NONE
544,hold back a little further.,False,0,NONE
545,good.,False,0,NONE
546,"yes, you did.",False,0,NONE
547,yes.,False,0,NONE
548,what's going up in the sky?,True,1,MQ_SUBJ
549,move your hand a little farther?,False,0,NONE
550,"no, Adam will do it this time and you may do it next time.",False,0,NONE
551,"he couldn't do that, could you, Paul?",False,0,NONE
552,that's right.,False,0,NONE
553,you have to wrap it around first.,False,0,NONE
554,good.,False,0,NONE
555,that pretty.,False,0,NONE
556,yes.,False,0,NONE
557,that was very good.,False,0,NONE
558,there it is.,False,0,NONE
559,"no, you tricked yourself.",False,0,NONE
560,you didn't know where it went.,True,1,EQ_ADJUNCT
561,like a snake?,False,0,NONE
562,it wobbles in like a snake?,False,0,NONE
563,I'll be right back.,False,0,NONE
564,yes.,False,0,NONE
565,"oh, she is.",False,0,NONE
566,did she come to visit?,False,0,NONE
567,does she play with you?,False,0,NONE
568,I'll go upstairs later.,False,0,NONE
569,uhhuh.,False,0,NONE
570,"good for you, Adam.",False,0,NONE
571,"Adam put it on the other way, I think.",False,0,NONE
572,is it easier this way?,False,0,NONE
573,yes.,False,0,NONE
574,wrap the gas in?,False,0,NONE
575,you did?,False,0,NONE
576,that was very good.,False,0,NONE
577,is it Paul's turn?,False,0,NONE
578,you look sleepy.,False,0,NONE
579,"yes, I see.",False,0,NONE
580,yes.,False,0,NONE
581,"no, I don't know what a grabby boat is.",True,1,EQ_OBJ
582,"please, tell me.",False,0,NONE
583,a grabby boat is for shirts?,False,0,NONE
584,sweaters too?,False,0,NONE
585,will I find any blouses on the grabby boat?,False,0,NONE
586,any dresses?,False,0,NONE
587,any pants?,False,0,NONE
588,"yes, you are.",False,0,NONE
589,you can count?,False,0,NONE
590,can you read?,False,0,NONE
591,"no, Paul cann't count either.",False,0,NONE
592,"oh, I 'm sure Robin can read.",False,0,NONE
593,you and Robin are friends.,False,0,NONE
594,"oh yes, you can.",False,0,NONE
595,you're a big boy.,False,0,NONE
596,perhaps the shoelace got tangled that time.,False,0,NONE
597,it's your turn.,False,0,NONE
598,you have to show me how to do it.,True,1,EQ_ADJUNCT
599,how do you do it?,True,1,MQ_ADJUNCT
600,what do I turn around?,True,1,MQ_OBJ
601,what do I turn around?,True,1,MQ_OBJ
602,this?,False,0,NONE
603,it willn't turn.,False,0,NONE
604,like that?,False,0,NONE
605,"well, what do I pull?",True,1,MQ_OBJ
606,oh.,False,0,NONE
607,"oh, thank you, big boy.",False,0,NONE
608,"oh, you scratched the record?",False,0,NONE
609,now are you goING To help me this time.,False,0,NONE
610,alright.,False,0,NONE
611,we'll let Paul.,False,0,NONE
612,why don't you let Paul do it?,True,1,MQ_ADJUNCT
613,"alright, Paulie, we'll let Paul pull the string.",False,0,NONE
614,alright?,False,0,NONE
615,"oh, Paul.",False,0,NONE
616,"look, here it is.",False,0,NONE
617,poor little baby.,False,0,NONE
618,"ok, is it Paul's turn?",False,0,NONE
619,why don't you turn it now so he can see it?,True,1,MQ_ADJUNCT
620,he likes to see it turn.,False,0,NONE
621,"no no, don't kick him, Paul.",False,0,NONE
622,"no no, dear.",False,0,NONE
623,whose house?,False,0,NONE
624,"yes, you are a big boy.",False,0,NONE
625,you have to do what?,False,0,NONE
626,what happened?,True,1,MQ_SUBJ
627,you want to try this?,False,0,NONE
628,you don't know?,False,0,NONE
629,you don't remember?,False,0,NONE
630,that's it.,False,0,NONE
631,do you like that?,False,0,NONE
632,"oh, it's a ball when you turn it around.",True,1,EQ_ADJUNCT
633,alright.,False,0,NONE
634,"oh, you must think the bag has no bottom.",False,0,NONE
635,"no no, let him have that one, dear.",False,0,NONE
636,has a what?,False,0,NONE
637,top and no bottom.,False,0,NONE
638,you need some paper first.,False,0,NONE
639,what can you use for paper?,True,1,MQ_OBJ
640,"no no, those are Daddy's things.",False,0,NONE
641,why don't you use the newspaper there on the sewing machine?,True,1,MQ_ADJUNCT
642,that's a magazine.,False,0,NONE
643,are you ready for some water?,False,0,NONE
644,we don't have any different colors.,False,0,NONE
645,"no no, you put the water in here.",False,0,NONE
646,"no, because next time *NULL* you want to use the paints they would be all",True,1,RC_ADJUNCT
647,there's a cow.,False,0,NONE
648,why don't you paint the cow?,True,1,MQ_ADJUNCT
649,"that's pretty, Adam.",False,0,NONE
650,that's a pretty color.,False,0,NONE
651,"no, why?",False,0,NONE
652,"can drink it, what does that mean?",True,1,MQ_OBJ
653,it makes what?,False,0,NONE
654,meals?,False,0,NONE
655,what's a meal?,True,1,MQ_OBJ
656,"yes, I think it will dry.",False,0,NONE
657,alright.,False,0,NONE
658,what'll you cook?,True,1,MQ_OBJ
659,what're you cooking?,True,1,MQ_OBJ
660,I think you need to use the water out of there first and then you,False,0,NONE
661,but it's already black.,False,0,NONE
662,so how can that make it black?,True,1,MQ_ADJUNCT
663,that's black.,False,0,NONE
664,mmhm.,False,0,NONE
665,it's already black.,False,0,NONE
666,do I know what?,False,0,NONE
667,what tire do you see in the store?,True,1,MQ_OBJ
668,why are you doing that?,True,1,MQ_ADJUNCT
669,but you just painted it.,False,0,NONE
670,you cann't wash paint until it dries.,False,0,NONE
671,"no, because you've taken the paint off.",False,0,NONE
672,the paint's all on your hands.,False,0,NONE
673,"no no, don't put your fingers in it, Adam.",False,0,NONE
674,have you finished here?,False,0,NONE
675,"well, then don't wash your hands until you've finished.",False,0,NONE
676,so you're all finished.,False,0,NONE
677,"no, you said you had finished.",False,0,NONE
678,no no.,False,0,NONE
679,this is Paul's.,False,0,NONE
