tree_id,sentence,has_trace,n_deps
207,it looks like a cow but I've never seen a cow with a beard.,False,0
208,it's a bull?,False,0
209,you've never seen one of those?,False,0
210,"oh, you have so.",False,0
211,let's put these up first.,False,0
212,I don't bring water in my bag.,False,0
213,why?,False,0
214,I couldn't carry it.,False,0
215,it would spill all over.,False,0
216,yes.,False,0
217,what did you do?,True,1
218,no.,False,0
219,because then you cann't paint.,False,0
220,"no no, he's not bothering you.",False,0
221,he's just looking.,False,0
222,maybe Adam would like to paint his popsicle sticks.,False,0
223,here they all are.,False,0
224,dip the brush in paint lots of times so it's one color.,False,0
225,you could do all those colors.,False,0
226,roll it around until you get a good color.,False,0
227,oh yes.,False,0
228,put it back in the yellow.,False,0
229,you get nice thick colors.,False,0
230,"oh, that's pretty, Adam.",False,0
231,"oh, that's very pretty, Adam.",False,0
232,"yes, that's very very pretty, Adam.",False,0
233,"no no, you cann't have the paint.",False,0
234,no I don't think he needs it.,False,0
235,that would spoil the paints.,False,0
236,it's not a tricycle stick.,False,0
237,it's a popsicle stick.,False,0
238,you did.,False,0
239,the people in the factory where they make the popsicles put the,True,1
240,and then you eat frozen whatever it is.,True,1
241,and then they throw the popsicle stick away.,False,0
242,yes.,False,0
243,"no, they shouldn't throw it on the sidewalk at all, should they?",False,0
244,that's where we found those.,True,1
245,that's right.,False,0
246,is that what you do?,True,1
247,you do it.,False,0
248,what kind?,False,0
249,you mean what color?,False,0
250,did you make me blue?,False,0
251,know what that color is?,True,1
252,is it?,False,0
253,I think it's brown too.,False,0
254,you may leave them there.,False,0
255,here's your can.,False,0
256,here's another one.,False,0
257,don't use so much water.,False,0
258,don't you need some color?,False,0
259,what is it?,True,1
260,that's right.,False,0
261,alright.,False,0
262,how colored they are.,True,1
263,why don't you count them?,True,1
264,it doesn't have any paint on?,False,0
265,why didn't you put any paint on?,True,1
266,"wait, Adam, don't pull the bag in the water.",False,0
267,have you finished with the paint?,False,0
268,yes.,False,0
269,I 'm a nice what?,False,0
270,oh no.,False,0
271,oh no.,False,0
272,they're alright just like dat.,False,0
273,what are you looking for?,True,1
274,that's right.,False,0
275,I thought you'd seen one of those before.,False,0
276,"careful, don't pull it so hard.",False,0
277,alright.,False,0
278,"would you like to see how many of these we found, Adam?",True,1
279,I don't know if there's a whole set or not.,True,1
280,it's to draw.,False,0
281,you need paper.,False,0
282,no no.,False,0
283,just write with it.,False,0
284,Rin.,False,0
285,let go.,False,0
286,you mean the scissors?,False,0
287,Rinny Rinny.,False,0
288,you can only use one thing at a time.,False,0
289,"what do you mean, Adam?",True,1
290,watch your fingers.,False,0
291,"no no, Adam.",False,0
292,Rinny.,False,0
293,what're you going to make?,True,1
294,"he said please, don't have a car run over me.",False,0
295,"you going To bite it to pieces, Rinny?",False,0
296,Rinny!,False,0
297,"go back, Rinny.",False,0
298,it's like a foot rest.,False,0
299,Rinny.,False,0
300,what're you doing back in there?,True,1
301,"you just cann't stay out, can you?",False,0
302,that was an accident.,False,0
303,honey.,False,0
304,no thank you.,False,0
305,I don't know what ice vanilla is.,True,1
306,you mean vanilla ice?,False,0
307,you're building a house.,False,0
308,I was talking to Paul just then.,False,0
309,but I 'm talking to you right now.,False,0
310,what're you doing?,True,1
311,"no toy in your mouth, Paulie.",False,0
312,no no.,False,0
313,thank you.,False,0
314,"well, how will you get the blocks out when you want them.",True,2
315,"no, you may not.",False,0
316,if you keep every thing that she has what would she have for,True,2
317,you what?,False,0
318,"no, I don't think his tail goes on his head.",False,0
319,I don't think so.,False,0
320,no.,False,0
321,there are lots of other pieces around.,False,0
322,"no, on the floor.",False,0
323,go over there so you willn't jump on us.,False,0
324,"well, what're you doing?",True,1
325,put your pajamas the floor.,False,0
326,that's right.,False,0
327,what're you doing?,True,1
328,trying to break it?,False,0
329,why would you break it?,True,1
330,yes.,False,0
331,I have some money.,False,0
332,"no no, Paul cann't have any.",False,0
333,"I don't think I need money, thank you.",False,0
334,thank you.,False,0
335,what did you buy?,True,1
336,how much money do you have?,True,1
337,how can you save your money if you put it in there.,True,2
338,how can you save your money if you put it in there.,True,2
339,let's see how much money you have?,True,1
340,sixty dollars?,False,0
341,what would you do with sixty dollars.,True,1
342,what man?,False,0
343,"good morning, sir, what could I help you with this morning?",True,1
344,"one dollars, two dollars, three, four, five.",False,0
345,five dollars.,False,0
346,fifty.,False,0
347,you didn't give me enough.,False,0
348,I said five.,False,0
349,"well, if you don't want to buy my food then you just put it back on.",True,1
350,you only gave me one dollar.,False,0
351,alright.,False,0
352,you left your pocketbook.,False,0
353,"well, you should always take that because that has your money in",False,0
354,it's alright.,False,0
355,you paid me enough money.,False,0
356,you're welcome.,False,0
357,thank you.,False,0
358,what do you need?,True,1
359,"careful, don't hurt Paul.",False,0
360,what will she have to bring next time?,True,1
361,that's Adam's pocketbook.,False,0
362,you're going to serve us out here.,False,0
363,if I want some more what?,True,1
364,"let him have the car, honey.",False,0
365,"that's one penny, please.",False,0
366,thank you.,False,0
367,I don't give money out in the store.,False,0
368,I just sell food.,False,0
369,is this your dollar?,False,0
370,"alright, I'll give you thirty cents back.",False,0
371,thank you.,False,0
372,that's alright.,False,0
373,I'll sell it to you for fifty cents.,False,0
374,you don't have to have a dollar.,False,0
375,don't you have fifty cents?,False,0
376,that's the biggest round one.,False,0
377,what?,False,0
378,it's in the bank.,False,0
379,in the bank.,False,0
380,mmhm.,False,0
381,how can I give people any change?,True,1
382,"no, I don't.",False,0
383,yes.,False,0
384,we went swimming nearly every day.,False,0
385,if you say so.,True,1
386,"oh, at camp?",False,0
387,"oh, really.",False,0
388,which one do you think I should use?,True,1
389,alright.,False,0
390,here's your pencil.,False,0
391,this what?,False,0
392,"what can you make with those, Adam?",True,1
393,did she tell you you could go in there?,False,0
394,that's to help you learn how to count.,True,1
395,number fun.,False,0
396,push one up.,False,0
397,count them.,False,0
398,how many?,False,0
399,count again.,False,0
400,one and one make what?,False,0
401,so how many should you have up?,True,1
402,that's right.,False,0
403,you should have three up.,False,0
404,not three more.,False,0
405,make it look like that one.,False,0
406,does it look exactly like that?,False,0
407,I think you've got one too many.,False,0
408,maybe on another page you'll use the other ones.,False,0
409,how many little puppies over here?,False,0
410,one two three four on your number fun,False,0
411,"yes, that's a bee hive.",False,0
412,can you make it look like that?,False,0
413,that's right.,False,0
414,count each one only once.,False,0
415,one two.,False,0
416,count this one.,False,0
417,two.,False,0
418,how many do you need to push up?,True,1
419,this is six over here.,False,0
420,make it look like that.,False,0
421,make it look like that.,False,0
422,like this?,False,0
423,how many school children will be late?,True,1
424,count them.,False,0
425,how many?,False,0
426,this is what eight will look like.,True,1
427,now all the shiny cars in a line.,False,0
428,I don't think that's right.,False,0
429,let's try it again.,False,0
430,but you counted that one twice.,False,0
431,that's only one car.,False,0
432,watch what you're doing.,True,1
433,is that what you do?,True,1
434,look here.,False,0
435,"you willn't have any green ones, will you?",False,0
436,"no no, don't pull on the book, Paulie.",False,0
437,"oh no, you're alright.",False,0
438,we haven't done this page.,False,0
439,"fishes swimming, count all ten.",False,0
440,but you didn't count this one.,False,0
441,that's for that one.,False,0
442,how many do you have up there?,True,1
443,count them before they run away.,False,0
444,"no, Paulie, no no.",False,0
445,tell me how many have you found.,True,1
446,can you count the toys?,False,0
447,twenty homes are here in this town.,False,0
448,"two red counters up, all green counters down.",False,0
449,you have eighteen there.,False,0
450,did you see this?,False,0
451,eighteen sheep inside the gate.,False,0
452,"red counter, one green, counters eight.",False,0
453,now we're all finished.,False,0
454,alright.,False,0
455,you do it by yourself this time.,False,0
456,can you count?,False,0
457,she's handing you something.,False,0
458,I don't know.,False,0
459,what do you think they're for?,True,1
460,you can make designs with them.,False,0
461,"let him look, honey.",False,0
462,"oh, another one broken.",False,0
463,I need a new one.,False,0
464,what happened?,True,1
465,is that a large one or a small one?,False,0
466,you can put them in all different directions.,False,0
467,a direction with this?,False,0
468,here's some more.,False,0
469,more rubber bands there.,False,0
470,what're you making with the long one?,True,1
471,what did you make?,True,1
472,why don't you use the small ones?,True,1
473,you don't have to stretch them very far.,False,0
474,hmm?,False,0
475,mmhm.,False,0
476,do you know what a design is?,True,1
477,designs are different shapes of things.,False,0
478,what is that *NULL* you're making?,True,2
479,a boat.,False,0
480,two motor boats.,False,0
481,ok.,False,0
482,what is that *NULL* you're making?,True,2
483,what?,False,0
484,"oh, two big boats.",False,0
485,I cann't see.,False,0
486,put them around here.,False,0
487,a design doesn't have to be something.,False,0
488,it can just be a shape that you think is pretty.,True,1
489,I think Paul put one on.,False,0
490,"he wants to play with you, Adam.",False,0
491,alright.,False,0
492,"well, let him put one on.",False,0
493,that's a rubber band.,False,0
494,"yes, can you think of anything else that that's like that?",False,0
495,like band and bandaid?,False,0
496,band box?,False,0
497,bandage?,False,0
498,"well, pick the rubber bands up and put them in the bag.",False,0
499,he thinks it's a what?,False,0
500,"well, it is round like a ring.",False,0
501,"no, you cann't play the game if you don't play the rubber bands.",True,1
502,put them all in there.,False,0
503,so they willn't be so stretched.,False,0
504,mmhm.,False,0
505,I'll hold it while you put yours down.,False,0
506,"put this back first, Adam.",False,0
507,do you like this?,False,0
508,no.,False,0
509,"oh, Paul.",False,0
510,"no, not lobster.",False,0
511,they're part of rabbit.,False,0
512,they're part of big rabbit.,False,0
513,"well yes, like lobsters.",False,0
514,but that's after the skin is off.,False,0
515,"you, Paul.",False,0
516,"Adam, go look on the bed and bring Paul one of your books.",False,0
517,I think there're some old books there that are all torn.,True,1
518,mmhm.,False,0
519,"now put this back in the bag, Adam.",False,0
520,do you think Robin uses that?,False,0
521,"yes, since he's a big boy and goes to school.",False,0
522,what kind of school do you go to?,True,1
523,you don't learn how to count at nursery school.,True,1
524,you do?,False,0
525,can you count?,False,0
526,ok.,False,0
527,if you can count tell me how many I have up there.,True,2
528,"don't step on the book, honey.",False,0
529,these are what kind of people?,False,0
530,Eskimo.,False,0
531,would you like me to read?,False,0
532,I'd like to see it.,False,0
533,Paul would like to see it.,False,0
534,we need something like a shoelace *NULL* to spin it.,True,1
535,yes.,False,0
536,there's one in there under your bed.,False,0
537,you go this way.,False,0
538,because it's closer.,False,0
539,that's just right.,False,0
540,now you hold onto the handle and pull as fast as you can pull.,False,0
541,how can you tell it's going to stop?,True,1
542,you're going to do it.,False,0
543,now hold on to the handle and pull hard.,False,0
544,hold back a little further.,False,0
545,good.,False,0
546,"yes, you did.",False,0
547,yes.,False,0
548,what's going up in the sky?,True,1
549,move your hand a little farther?,False,0
550,"no, Adam will do it this time and you may do it next time.",False,0
551,"he couldn't do that, could you, Paul?",False,0
552,that's right.,False,0
553,you have to wrap it around first.,False,0
554,good.,False,0
555,that pretty.,False,0
556,yes.,False,0
557,that was very good.,False,0
558,there it is.,False,0
559,"no, you tricked yourself.",False,0
560,you didn't know where it went.,True,1
561,like a snake?,False,0
562,it wobbles in like a snake?,False,0
563,I'll be right back.,False,0
564,yes.,False,0
565,"oh, she is.",False,0
566,did she come to visit?,False,0
567,does she play with you?,False,0
568,I'll go upstairs later.,False,0
569,uhhuh.,False,0
570,"good for you, Adam.",False,0
571,"Adam put it on the other way, I think.",False,0
572,is it easier this way?,False,0
573,yes.,False,0
574,wrap the gas in?,False,0
575,you did?,False,0
576,that was very good.,False,0
577,is it Paul's turn?,False,0
578,you look sleepy.,False,0
579,"yes, I see.",False,0
580,yes.,False,0
581,"no, I don't know what a grabby boat is.",True,1
582,"please, tell me.",False,0
583,a grabby boat is for shirts?,False,0
584,sweaters too?,False,0
585,will I find any blouses on the grabby boat?,False,0
586,any dresses?,False,0
587,any pants?,False,0
588,"yes, you are.",False,0
589,you can count?,False,0
590,can you read?,False,0
591,"no, Paul cann't count either.",False,0
592,"oh, I 'm sure Robin can read.",False,0
593,you and Robin are friends.,False,0
594,"oh yes, you can.",False,0
595,you're a big boy.,False,0
596,perhaps the shoelace got tangled that time.,False,0
597,it's your turn.,False,0
598,you have to show me how to do it.,True,1
599,how do you do it?,True,1
600,what do I turn around?,True,1
601,what do I turn around?,True,1
602,this?,False,0
603,it willn't turn.,False,0
604,like that?,False,0
605,"well, what do I pull?",True,1
606,oh.,False,0
607,"oh, thank you, big boy.",False,0
608,"oh, you scratched the record?",False,0
609,now are you goING To help me this time.,False,0
610,alright.,False,0
611,we'll let Paul.,False,0
612,why don't you let Paul do it?,True,1
613,"alright, Paulie, we'll let Paul pull the string.",False,0
614,alright?,False,0
615,"oh, Paul.",False,0
616,"look, here it is.",False,0
617,poor little baby.,False,0
618,"ok, is it Paul's turn?",False,0
619,why don't you turn it now so he can see it?,True,1
620,he likes to see it turn.,False,0
621,"no no, don't kick him, Paul.",False,0
622,"no no, dear.",False,0
623,whose house?,False,0
624,"yes, you are a big boy.",False,0
625,you have to do what?,False,0
626,what happened?,True,1
627,you want to try this?,False,0
628,you don't know?,False,0
629,you don't remember?,False,0
630,that's it.,False,0
631,do you like that?,False,0
632,"oh, it's a ball when you turn it around.",True,1
633,alright.,False,0
634,"oh, you must think the bag has no bottom.",False,0
635,"no no, let him have that one, dear.",False,0
636,has a what?,False,0
637,top and no bottom.,False,0
638,you need some paper first.,False,0
639,what can you use for paper?,True,1
640,"no no, those are Daddy's things.",False,0
641,why don't you use the newspaper there on the sewing machine?,True,1
642,that's a magazine.,False,0
643,are you ready for some water?,False,0
644,we don't have any different colors.,False,0
645,"no no, you put the water in here.",False,0
646,"no, because next time *NULL* you want to use the paints they would be all",True,1
647,there's a cow.,False,0
648,why don't you paint the cow?,True,1
649,"that's pretty, Adam.",False,0
650,that's a pretty color.,False,0
651,"no, why?",False,0
652,"can drink it, what does that mean?",True,1
653,it makes what?,False,0
654,meals?,False,0
655,what's a meal?,True,1
656,"yes, I think it will dry.",False,0
657,alright.,False,0
658,what'll you cook?,True,1
659,what're you cooking?,True,1
660,I think you need to use the water out of there first and then you,False,0
661,but it's already black.,False,0
662,so how can that make it black?,True,1
663,that's black.,False,0
664,mmhm.,False,0
665,it's already black.,False,0
666,do I know what?,False,0
667,what tire do you see in the store?,True,1
668,why are you doing that?,True,1
669,but you just painted it.,False,0
670,you cann't wash paint until it dries.,False,0
671,"no, because you've taken the paint off.",False,0
672,the paint's all on your hands.,False,0
673,"no no, don't put your fingers in it, Adam.",False,0
674,have you finished here?,False,0
675,"well, then don't wash your hands until you've finished.",False,0
676,so you're all finished.,False,0
677,"no, you said you had finished.",False,0
678,no no.,False,0
679,this is Paul's.,False,0
680,but you want to wash your hands.,False,0
681,why did you wash your hands?,True,1
682,"would you close that door, please?",False,0
683,"no, so that",False,0
684,so that we willn't hear the noise from out there.,False,0
685,you paint with a paint brush.,False,0
686,why're doing that?,False,0
687,that's not finger paint.,False,0
688,that's water color.,False,0
689,"use your brush, honey.",False,0
690,"yes, for painting.",False,0
691,"no, it's not fingerpaint.",False,0
692,you're silly.,False,0
693,"yes, if you put it aside and let it dry.",True,1
694,"yes, I think he's a little tired.",False,0
695,he's feeling better.,False,0
696,maybe he's hungry.,False,0
697,"oh, you are?",False,0
698,don't do that.,False,0
699,just paint your truck now.,False,0
700,you just paint that.,False,0
701,you're cooking syrup?,False,0
702,what do you use that for?,True,1
703,why would your daddy kill a worm?,True,1
704,"that was a rubber band that broke, wasn't it?",True,1
705,that wasn't black.,False,0
706,that was brown.,False,0
707,no no.,False,0
708,a shower?,False,0
709,what would you use a shower for?,True,1
710,no no no.,False,0
711,you painted it.,False,0
712,now you have to put it down and let it dry.,False,0
713,"leave it in here, Adam.",False,0
714,yes.,False,0
715,you leave it on there.,False,0
716,"let it dry and then you may wash it off after your nap, this",False,0
717,"no no no, Adam.",False,0
718,"well, you just painted it.",False,0
719,why did you waste your paint?,True,1
720,but you painted it first.,False,0
721,until you wash it off.,False,0
722,you mean a fish net?,False,0
723,why not?,False,0
724,"yes, I like swordfish.",False,0
725,"no, I wouldn't like to catch a swordfish.",False,0
726,because I don't know that much about fishing.,False,0
727,you do?,False,0
728,"well, how would you keep the swordfish from sticking you in the",False,0
729,"well, they do catch them",False,0
730,do you hear Paul crying again?,False,0
731,yes.,False,0
732,I guess something is disturbing him.,False,0
733,it will dry very quickly if you just leave it there.,True,1
734,yes.,False,0
735,yes.,False,0
736,what?,False,0
737,"well, what are those supposed to be?",True,1
738,that's the windshield wiper.,False,0
739,what does the windshield wiper do?,True,1
740,"oh, that's the windshield wiper for paint.",False,0
741,"oh, it is?",False,0
742,"ouch, you hit my toe with that big power shovel.",False,0
743,is it safe to drive like that?,False,0
744,don't you have to have your shovel in a special way?,False,0
745,cann't you fold it up any more so that you won't hit another truck?,False,0
746,can you leave it like that?,False,0
747,just like that.,False,0
748,yes.,False,0
749,"oh, is that the way *NULL* you drive it?",True,1
750,"well, I don't really know.",False,0
751,do you like to play with your daddy?,False,0
752,he's walking with his Daddy?,False,0
753,"hold my hand, we're going to cross the street.",False,0
754,you saw what?,False,0
755,"oh, they're going to camp.",False,0
756,my father?,False,0
757,is this the Mother?,False,0
758,that's what?,False,0
759,what kind of car is this?,True,1
760,I think he means oldfashioned.,False,0
761,"well, they're just little cars.",False,0
762,"we're having, um",False,0
763,a rally.,False,0
764,for what?,False,0
765,that's right.,False,0
766,don't you think you have to stand up and try to get it on top first?,False,0
767,that's right.,False,0
768,that was very close.,False,0
769,"no, you didn't get it.",False,0
770,you almost did.,False,0
771,oh.,False,0
772,you just put it on there.,False,0
773,I going drive my cars out de way.,False,0
774,"drive your cars out de way, Mommy.",False,0
775,I got ta drive in de air.,False,0
776,"Mommy, dis a oldfashioned automobile car, huh?",False,0
777,a boy drives.,False,0
778,"Mommy, drive your car out de way so minesn.",False,0
779,can go by so de boy can drive.,False,0
780,"wait, Mr Driver.",False,0
781,don't run over me.,False,0
782,you have to back up and go around another way.,False,0
783,"oh, what're they going to do at camp?",True,1
784,for Daddy to come?,False,0
785,is that what you said?,True,1
786,"oh, are they waiting for them to come?",False,0
787,"oh well, what's the little girl going to have for a toy?",True,1
788,alright.,False,0
789,now what is the little girl going to take to camp for a toy?,True,1
790,"what do you mean, what are you waiting for?",True,2
791,is the little boy going to drive that big truck by himself all the way to camp,False,0
792,alright.,False,0
793,park it where?,False,0
794,alright.,False,0
795,here we are at camp.,False,0
796,close the door.,False,0
797,mmhm.,False,0
798,"no, I have a green one.",False,0
799,they're just driving along.,False,0
800,"hello, Peter.",False,0
801,"hello, Peter.",False,0
802,"well then, you have to say hello, Peter.",False,0
803,"hello, Joe.",False,0
804,how're you?,True,1
805,"hello, Peter.",False,0
806,"well, you have to say hello, Joe then.",False,0
807,if I 'm Peter you're Joe.,True,1
808,is that right?,False,0
809,"well then, I'll say hello, Joe and you say hello",False,0
810,Peter.,False,0
811,that's right.,False,0
812,"hello, Joe.",False,0
813,where're you going?,True,1
814,we've just been to camp.,False,0
815,we had a nice time.,False,0
816,hope you have a nice time.,False,0
817,goodbye.,False,0
818,"yes, I did.",False,0
819,"hello, Joe.",False,0
820,"nice day, isn't it?",False,0
821,"well yes, but even tomorrow is still a day.",False,0
822,"yes, I am going to a picnic tomorrow.",False,0
823,hello.,False,0
824,where are we having the picnic?,True,1
825,"oh, at Benson's Animal Farm?",False,0
826,that's a nice place.,False,0
827,would you like to go down and ride on the train?,False,0
828,"oh, that's the train?",False,0
829,you don't want to ride on the train.,False,0
830,why do you have to go to New York?,True,1
831,alright.,False,0
832,I have to park my car first.,False,0
833,what're we going to see in New York?,True,1
834,where will we go in New York to see the animals?,True,1
835,alright.,False,0
836,don't you remember?,False,0
837,I think so.,False,0
838,what is that?,True,1
839,"thank you, Peter.",False,0
840,hmm?,False,0
841,it would be a lot easier if you were both named Joe.,True,1
842,this is the first time he's tried this naming.,False,0
843,"hello, Joe.",False,0
844,we're at the farm now.,False,0
845,that's just some,False,0
846,"some greenery, some grass, some shrubs.",False,0
847,what's an animal man?,True,1
848,fold it up?,False,0
849,"no, I 'm not quite sure.",False,0
850,what does fold mean?,True,1
851,what does fold mean?,True,1
852,did you get all the animals out?,False,0
853,what about these animals?,False,0
854,no no.,False,0
855,mmhm.,False,0
856,this is what it should look like.,True,1
857,perhaps there's some more of it some place.,False,0
858,does it really belong under there?,False,0
859,I don't think you have the barn quite finished yet.,False,0
860,do you see any parts there that you fold?,True,1
861,you fold on the dotted lines.,False,0
862,do you see any lines there?,False,0
863,you didn't quite finish taking it out.,False,0
864,is there some more?,False,0
865,make it like that?,False,0
866,a window?,False,0
867,do you see the window here?,False,0
868,is the window on this part or is it on the other part?,False,0
869,that's what it should look like.,True,1
870,you think perhaps this looks like part?,False,0
871,some part somewhere what?,False,0
872,why do we need our car?,True,1
873,hmm?,False,0
874,we just have part of it.,False,0
875,perhaps Robin started putting it together and didn't finish.,False,0
876,you have a part missing.,False,0
877,there's a part that goes in between the top and the bottom.,True,1
878,don't you think that looks like the roof?,False,0
879,where's the part that goes in between?,True,2
880,that's what's missing.,True,1
881,yes.,False,0
882,do you let people play with your toys?,False,0
883,you have to get out over there.,False,0
884,"there's nobody in either car, so how're you going to get out.",True,1
885,thank you.,False,0
886,see you another day.,False,0
887,alright.,False,0
888,yes.,False,0
889,"oh yes, it's pretty easy to get out here.",False,0
890,because there's nobody behind.,False,0
891,I don't know.,False,0
892,how're you going to get out?,True,1
893,I 'm going to be what?,False,0
894,alright.,False,0
895,hello.,False,0
896,what's your name?,True,1
897,Sally.,False,0
898,"hi, Bobby.",False,0
899,didn't have a name.,False,0
